"","sim_i","t","out","in"
"1",1,1,1082,1
"2",1,1,1604,1
"3",1,1,1899,1
"4",1,1,2701,1
"5",1,1,2912,1
"6",1,1,433,2
"7",1,1,630,2
"8",1,1,812,2
"9",1,1,831,2
"10",1,1,1546,2
"11",1,1,1592,2
"12",1,1,2007,2
"13",1,1,2293,2
"14",1,1,2761,2
"15",1,1,391,3
"16",1,1,802,3
"17",1,1,2458,3
"18",1,1,354,4
"19",1,1,737,4
"20",1,1,888,4
"21",1,1,1124,4
"22",1,1,1261,4
"23",1,1,2171,4
"24",1,1,2272,4
"25",1,1,2305,4
"26",1,1,2586,4
"27",1,1,544,5
"28",1,1,2030,5
"29",1,1,2121,5
"30",1,1,2195,5
"31",1,1,2669,5
"32",1,1,295,6
"33",1,1,303,6
"34",1,1,345,6
"35",1,1,457,6
"36",1,1,1393,6
"37",1,1,1567,6
"38",1,1,2684,6
"39",1,1,2739,6
"40",1,1,650,7
"41",1,1,1620,7
"42",1,1,1704,7
"43",1,1,2219,7
"44",1,1,2565,7
"45",1,1,2828,7
"46",1,1,95,8
"47",1,1,139,8
"48",1,1,852,8
"49",1,1,2754,8
"50",1,1,85,9
"51",1,1,359,9
"52",1,1,492,9
"53",1,1,600,9
"54",1,1,1405,9
"55",1,1,1743,9
"56",1,1,2489,9
"57",1,1,2590,9
"58",1,1,2947,9
"59",1,1,776,10
"60",1,1,1098,10
"61",1,1,1901,10
"62",1,1,2273,10
"63",1,1,1116,11
"64",1,1,1230,11
"65",1,1,1506,11
"66",1,1,2088,11
"67",1,1,2346,11
"68",1,1,2384,11
"69",1,1,289,12
"70",1,1,430,12
"71",1,1,1263,12
"72",1,1,1799,12
"73",1,1,1984,12
"74",1,1,1994,12
"75",1,1,2192,12
"76",1,1,2305,12
"77",1,1,2524,12
"78",1,1,2646,12
"79",1,1,135,13
"80",1,1,1318,13
"81",1,1,1496,13
"82",1,1,2356,13
"83",1,1,389,14
"84",1,1,2878,14
"85",1,1,17,15
"86",1,1,331,15
"87",1,1,1944,15
"88",1,1,1956,15
"89",1,1,2373,15
"90",1,1,2447,15
"91",1,1,2675,15
"92",1,1,141,16
"93",1,1,310,16
"94",1,1,957,16
"95",1,1,2317,16
"96",1,1,2657,16
"97",1,1,864,17
"98",1,1,2547,17
"99",1,1,2848,17
"100",1,1,352,18
"101",1,1,471,18
"102",1,1,830,18
"103",1,1,1059,18
"104",1,1,1095,18
"105",1,1,1220,18
"106",1,1,1381,18
"107",1,1,1434,18
"108",1,1,1456,18
"109",1,1,1611,18
"110",1,1,1729,18
"111",1,1,2738,18
"112",1,1,2861,18
"113",1,1,2915,18
"114",1,1,211,19
"115",1,1,317,19
"116",1,1,937,19
"117",1,1,1219,19
"118",1,1,1562,19
"119",1,1,2043,19
"120",1,1,116,20
"121",1,1,583,20
"122",1,1,770,20
"123",1,1,854,20
"124",1,1,1037,20
"125",1,1,1424,20
"126",1,1,2626,20
"127",1,1,745,21
"128",1,1,1159,21
"129",1,1,271,22
"130",1,1,456,22
"131",1,1,541,22
"132",1,1,1758,22
"133",1,1,2026,22
"134",1,1,140,23
"135",1,1,885,23
"136",1,1,1140,23
"137",1,1,1566,23
"138",1,1,2857,23
"139",1,1,1175,24
"140",1,1,1275,24
"141",1,1,1767,24
"142",1,1,1805,24
"143",1,1,793,25
"144",1,1,1345,25
"145",1,1,1705,25
"146",1,1,2136,25
"147",1,1,2281,25
"148",1,1,2361,25
"149",1,1,2593,25
"150",1,1,2494,26
"151",1,1,2703,26
"152",1,1,51,27
"153",1,1,64,27
"154",1,1,1770,27
"155",1,1,1903,27
"156",1,1,1366,28
"157",1,1,2445,28
"158",1,1,2884,28
"159",1,1,1278,29
"160",1,1,1836,29
"161",1,1,1998,29
"162",1,1,2035,29
"163",1,1,2788,29
"164",1,1,2854,29
"165",1,1,725,30
"166",1,1,2471,30
"167",1,1,2500,30
"168",1,1,2794,30
"169",1,1,256,31
"170",1,1,308,31
"171",1,1,731,31
"172",1,1,1495,31
"173",1,1,42,32
"174",1,1,286,32
"175",1,1,442,32
"176",1,1,739,32
"177",1,1,1456,32
"178",1,1,2338,32
"179",1,1,2887,32
"180",1,1,2915,32
"181",1,1,77,33
"182",1,1,283,33
"183",1,1,1084,33
"184",1,1,1780,33
"185",1,1,2376,33
"186",1,1,2554,34
"187",1,1,2782,34
"188",1,1,200,35
"189",1,1,840,35
"190",1,1,996,35
"191",1,1,2366,35
"192",1,1,2736,35
"193",1,1,2742,35
"194",1,1,322,36
"195",1,1,1184,36
"196",1,1,1249,36
"197",1,1,242,37
"198",1,1,520,37
"199",1,1,635,37
"200",1,1,716,37
"201",1,1,1666,38
"202",1,1,2447,38
"203",1,1,323,39
"204",1,1,389,39
"205",1,1,1418,39
"206",1,1,1700,39
"207",1,1,1725,39
"208",1,1,1864,39
"209",1,1,409,40
"210",1,1,1447,40
"211",1,1,1861,40
"212",1,1,2486,40
"213",1,1,429,41
"214",1,1,486,41
"215",1,1,716,41
"216",1,1,1468,41
"217",1,1,1535,41
"218",1,1,2423,41
"219",1,1,2509,41
"220",1,1,2990,41
"221",1,1,73,42
"222",1,1,205,42
"223",1,1,471,42
"224",1,1,978,42
"225",1,1,1407,42
"226",1,1,1425,42
"227",1,1,1917,42
"228",1,1,2042,42
"229",1,1,2156,42
"230",1,1,366,43
"231",1,1,422,43
"232",1,1,1512,43
"233",1,1,2008,43
"234",1,1,2248,43
"235",1,1,2621,43
"236",1,1,2776,43
"237",1,1,2920,43
"238",1,1,315,44
"239",1,1,1095,44
"240",1,1,1220,44
"241",1,1,1332,44
"242",1,1,1379,44
"243",1,1,1599,44
"244",1,1,1909,44
"245",1,1,2002,44
"246",1,1,2017,44
"247",1,1,926,45
"248",1,1,1104,45
"249",1,1,1723,45
"250",1,1,2106,45
"251",1,1,2991,45
"252",1,1,632,46
"253",1,1,720,46
"254",1,1,958,46
"255",1,1,1384,46
"256",1,1,2775,46
"257",1,1,590,47
"258",1,1,679,47
"259",1,1,850,47
"260",1,1,2466,47
"261",1,1,2910,47
"262",1,1,2987,47
"263",1,1,620,48
"264",1,1,949,48
"265",1,1,2262,48
"266",1,1,2727,48
"267",1,1,779,49
"268",1,1,1025,49
"269",1,1,1420,49
"270",1,1,2845,49
"271",1,1,2855,49
"272",1,1,585,50
"273",1,1,1342,50
"274",1,1,2528,50
"275",1,1,609,51
"276",1,1,893,51
"277",1,1,1287,51
"278",1,1,1503,51
"279",1,1,1594,51
"280",1,1,2064,51
"281",1,1,2153,51
"282",1,1,2298,51
"283",1,1,2659,51
"284",1,1,2978,51
"285",1,1,474,52
"286",1,1,594,52
"287",1,1,874,52
"288",1,1,955,52
"289",1,1,1135,52
"290",1,1,1339,52
"291",1,1,1746,52
"292",1,1,1833,52
"293",1,1,1953,52
"294",1,1,2121,52
"295",1,1,2840,52
"296",1,1,804,53
"297",1,1,2708,53
"298",1,1,2833,53
"299",1,1,321,54
"300",1,1,339,54
"301",1,1,632,54
"302",1,1,643,54
"303",1,1,785,54
"304",1,1,839,54
"305",1,1,992,54
"306",1,1,2085,54
"307",1,1,2138,54
"308",1,1,2668,54
"309",1,1,1450,55
"310",1,1,2103,55
"311",1,1,938,56
"312",1,1,1119,56
"313",1,1,1556,56
"314",1,1,2069,56
"315",1,1,2086,56
"316",1,1,2612,56
"317",1,1,2800,56
"318",1,1,101,57
"319",1,1,303,57
"320",1,1,714,57
"321",1,1,1369,57
"322",1,1,1616,57
"323",1,1,998,58
