"","sim_i","t","out","in"
"1",1,1,324,1
"2",1,1,522,1
"3",1,1,658,1
"4",1,1,1135,1
"5",1,1,1537,2
"6",1,1,1618,2
"7",1,1,2504,2
"8",1,1,913,3
"9",1,1,2180,3
"10",1,1,2787,3
"11",1,1,1208,4
"12",1,1,1798,4
"13",1,1,2144,4
"14",1,1,741,5
"15",1,1,768,6
"16",1,1,1351,6
"17",1,1,831,7
"18",1,1,961,7
"19",1,1,2593,7
"20",1,1,2775,7
"21",1,1,670,8
"22",1,1,2700,8
"23",1,1,271,9
"24",1,1,287,9
"25",1,1,771,9
"26",1,1,2257,9
"27",1,1,1343,10
"28",1,1,1775,10
"29",1,1,2163,10
"30",1,1,2568,10
"31",1,1,2333,11
"32",1,1,2866,11
"33",1,1,379,12
"34",1,1,2222,12
"35",1,1,926,13
"36",1,1,1581,13
"37",1,1,2363,13
"38",1,1,2412,13
"39",1,1,1033,14
"40",1,1,2202,14
"41",1,1,2472,14
"42",1,1,44,15
"43",1,1,2149,15
"44",1,1,2807,15
"45",1,1,447,16
"46",1,1,1349,16
"47",1,1,2168,16
"48",1,1,2651,16
"49",1,1,2788,16
"50",1,1,152,17
"51",1,1,320,17
"52",1,1,442,17
"53",1,1,812,17
"54",1,1,1401,17
"55",1,1,1671,17
"56",1,1,2568,17
"57",1,1,557,18
"58",1,1,844,18
"59",1,1,1825,18
"60",1,1,965,19
"61",1,1,1290,19
"62",1,1,1801,19
"63",1,1,2718,19
"64",1,1,1614,20
"65",1,1,2511,20
"66",1,1,87,22
"67",1,1,315,22
"68",1,1,2175,22
"69",1,1,2964,22
"70",1,1,327,23
"71",1,1,1038,23
"72",1,1,1193,23
"73",1,1,1991,23
"74",1,1,2715,23
"75",1,1,323,24
"76",1,1,410,24
"77",1,1,428,24
"78",1,1,852,24
"79",1,1,2225,24
"80",1,1,2588,24
"81",1,1,2616,24
"82",1,1,2753,24
"83",1,1,289,25
"84",1,1,842,25
"85",1,1,1555,25
"86",1,1,337,26
"87",1,1,911,26
"88",1,1,971,26
"89",1,1,2330,26
"90",1,1,1322,27
"91",1,1,589,28
"92",1,1,619,28
"93",1,1,2088,28
"94",1,1,437,29
"95",1,1,2301,29
"96",1,1,2561,29
"97",1,1,2873,29
"98",1,1,2935,29
"99",1,1,631,30
"100",1,1,2412,30
"101",1,1,2433,30
"102",1,1,2966,30
"103",1,1,2603,31
"104",1,1,2841,31
"105",1,1,455,32
"106",1,1,1318,32
"107",1,1,1385,32
"108",1,1,2184,32
"109",1,1,2784,32
"110",1,1,918,33
"111",1,1,2369,33
"112",1,1,171,34
"113",1,1,613,34
"114",1,1,2277,34
"115",1,1,2298,34
"116",1,1,601,35
"117",1,1,864,35
"118",1,1,2208,35
"119",1,1,1004,36
"120",1,1,1027,36
"121",1,1,1516,36
"122",1,1,1578,36
"123",1,1,1852,36
"124",1,1,2204,36
"125",1,1,2840,36
"126",1,1,156,37
"127",1,1,293,37
"128",1,1,475,37
"129",1,1,607,37
"130",1,1,731,37
"131",1,1,1070,37
"132",1,1,1499,37
"133",1,1,2326,37
"134",1,1,2663,37
"135",1,1,2156,38
"136",1,1,2261,38
"137",1,1,516,39
"138",1,1,753,39
"139",1,1,1096,39
"140",1,1,1342,39
"141",1,1,1509,39
"142",1,1,2187,39
"143",1,1,2484,39
"144",1,1,456,40
