id,degree,blk,testatus
1,5,0,i
2,4,1,i
3,5,0,i
4,5,1,i
5,4,1,i
6,6,0,i
7,7,0,i
8,10,1,i
9,3,1,i
10,9,1,i
11,3,0,i
12,5,0,i
13,2,1,i
14,12,0,i
15,6,1,i
16,2,1,i
17,7,1,i
18,4,0,i
19,3,1,i
20,3,0,i
21,6,1,i
22,3,1,i
23,9,0,i
24,7,0,i
25,6,0,i
26,9,1,i
27,8,1,i
28,6,1,i
29,6,0,i
30,2,0,s
31,2,1,i
32,9,0,i
33,2,0,s
34,5,1,i
35,10,1,i
36,7,1,i
37,6,0,i
38,5,1,i
39,2,0,i
40,6,1,i
41,10,1,i
42,7,1,i
43,7,1,s
44,9,0,i
45,6,1,i
46,5,0,i
47,7,0,i
48,6,0,i
49,4,1,i
50,8,0,i
51,5,1,i
52,8,0,i
53,4,1,i
54,7,0,i
55,3,0,i
56,7,1,i
57,7,1,i
58,5,0,i
59,9,0,i
60,5,0,i
61,4,1,i
62,9,1,i
63,3,1,i
64,9,0,i
65,8,1,i
66,3,0,s
67,2,0,i
68,5,0,i
69,8,1,i
70,10,1,i
71,3,0,i
72,3,1,i
73,6,1,i
74,5,0,i
75,6,0,i
76,7,1,i
77,7,1,i
78,7,0,i
79,8,1,i
80,13,1,i
81,10,1,i
82,9,1,i
83,4,0,i
84,7,1,i
85,9,0,i
86,6,0,i
87,6,1,i
88,5,0,i
89,6,0,i
90,4,0,i
91,5,1,i
92,6,1,s
93,5,1,i
94,6,1,i
95,9,0,i
96,11,0,i
97,6,1,i
98,7,1,i
99,4,1,i
100,9,1,i
101,8,0,i
102,10,1,i
103,2,1,i
104,10,1,i
105,5,0,i
106,6,0,i
107,10,1,i
108,5,0,i
109,8,0,i
110,5,0,i
111,9,1,i
112,6,1,i
113,10,1,i
114,11,1,i
115,10,0,s
116,2,0,i
117,6,0,i
118,7,1,i
119,10,0,i
120,7,1,i
121,14,0,i
122,8,0,i
123,5,0,i
124,9,1,i
125,5,1,i
126,8,0,i
127,8,1,s
128,7,0,i
129,5,0,i
130,8,1,i
131,9,1,i
132,5,1,i
133,7,0,i
134,8,1,i
135,6,0,i
136,7,1,i
137,4,0,i
138,6,1,i
139,4,1,i
140,10,1,i
141,4,1,i
142,10,0,i
