id,degree,blk,testatus
1,4,0,i
2,11,1,i
3,2,1,i
4,6,1,i
5,4,0,i
6,7,1,i
7,11,1,i
8,9,0,i
9,4,0,i
10,6,0,i
11,8,1,i
12,7,1,i
13,5,0,i
14,9,1,i
15,3,0,i
16,6,0,i
17,10,0,i
18,11,0,i
19,2,0,i
20,4,1,i
21,6,0,i
22,8,0,i
23,9,0,i
24,4,0,i
25,6,0,i
26,9,0,i
27,5,1,i
28,6,1,i
29,5,1,i
30,5,0,i
31,10,1,i
32,7,0,i
33,6,0,i
34,4,0,i
35,2,1,s
36,6,1,i
37,12,1,i
38,6,1,i
39,4,0,i
40,7,0,i
41,4,0,i
42,4,0,i
43,6,0,i
44,2,1,i
45,5,1,i
46,10,1,i
47,6,1,i
48,7,0,i
49,7,1,i
50,5,0,i
51,4,1,i
52,6,0,i
53,5,1,i
54,6,0,i
55,10,0,i
56,7,0,i
57,9,0,i
58,4,0,i
59,7,1,i
60,6,1,i
61,5,1,i
62,9,1,i
63,6,1,i
64,7,0,i
65,3,0,i
66,11,0,i
67,5,0,i
68,9,1,i
69,3,1,i
70,8,1,i
71,5,0,i
72,8,0,i
73,8,0,i
74,9,1,i
75,6,1,i
76,9,0,i
77,11,1,i
78,4,1,i
79,1,0,s
80,6,0,i
81,7,0,i
82,1,1,i
83,7,1,i
84,8,0,i
85,10,0,i
86,10,0,i
87,4,1,i
88,8,1,i
89,2,1,i
90,2,1,i
91,9,1,i
92,6,1,i
93,6,1,i
94,10,0,i
95,8,1,i
96,6,0,i
97,8,1,i
98,10,0,i
99,8,1,i
100,9,0,i
101,2,0,i
102,3,0,s
103,4,0,i
104,1,1,i
105,4,1,i
106,1,0,i
107,3,1,i
108,3,1,i
109,7,1,i
110,5,0,i
111,7,0,i
112,3,1,i
113,4,1,i
114,9,0,i
115,7,0,i
116,7,0,i
117,3,1,i
118,11,1,i
119,7,1,i
120,6,0,i
121,7,1,i
122,8,0,i
123,7,0,i
124,9,1,i
125,5,0,i
126,3,0,i
127,8,0,i
128,2,0,i
129,5,0,i
130,11,0,i
131,9,1,i
132,5,0,i
133,9,0,i
134,6,0,i
135,6,1,i
136,9,0,i
137,8,1,i
138,9,1,i
139,5,1,i
140,7,0,i
141,10,0,i
142,6,0,i
143,6,0,i
144,4,1,i
145,9,1,i
146,6,1,i
147,7,0,i
148,6,1,i
149,6,0,i
150,9,0,i
151,7,0,i
152,9,1,i
153,5,0,i
154,4,0,s
155,12,0,i
156,12,0,i
157,3,1,i
158,5,0,i
159,5,1,i
160,5,0,i
161,10,1,i
162,4,1,i
163,7,0,i
164,4,0,i
165,6,1,i
166,5,0,i
167,5,1,i
168,9,1,i
169,7,1,i
170,5,0,i
171,12,1,i
172,8,0,i
173,9,0,i
174,7,0,i
175,9,0,i
176,4,0,i
177,9,1,i
178,10,0,i
179,5,0,i
180,10,0,i
181,7,0,i
182,5,0,i
183,8,1,i
184,8,0,i
185,4,1,i
186,7,1,i
187,11,1,i
188,6,1,i
189,10,1,i
190,7,1,i
191,4,0,i
192,12,1,i
193,9,0,i
194,4,0,i
195,5,1,i
196,4,0,i
197,9,1,i
198,4,0,i
199,8,1,i
200,8,0,i
201,4,0,i
202,6,1,i
203,10,0,i
204,11,1,i
205,7,0,i
206,4,0,i
207,6,1,i
208,5,1,i
209,6,1,i
210,6,0,i
211,8,1,i
212,5,0,i
213,5,0,i
214,8,0,i
215,6,0,i
216,7,1,i
217,3,1,i
218,11,0,i
219,6,0,i
220,3,1,i
221,4,1,i
222,9,1,i
223,9,1,i
224,12,1,i
225,9,1,i
226,8,0,i
227,6,1,i
228,5,1,i
229,6,0,i
230,3,0,i
231,6,0,i
232,3,1,i
233,5,1,i
234,4,0,i
235,7,1,i
236,2,0,s
237,9,0,i
238,6,0,i
239,6,1,i
240,2,1,i
241,6,1,i
242,5,1,i
243,5,1,i
244,9,0,i
245,7,0,i
246,6,0,i
247,4,0,i
248,10,1,i
249,7,0,i
250,6,0,i
251,7,0,i
252,8,1,i
253,4,1,i
254,5,1,i
255,2,0,i
256,3,1,i
257,6,1,i
258,5,0,i
259,15,1,i
260,2,1,i
261,3,0,i
262,6,1,i
263,7,0,i
264,4,1,i
265,6,1,i
266,8,0,i
267,5,0,i
268,5,1,i
269,8,0,i
270,9,0,i
271,10,0,i
272,12,0,i
273,2,0,i
274,8,0,i
275,1,1,s
276,7,1,i
277,3,1,i
278,5,0,i
279,5,0,i
280,2,1,i
281,4,0,s
282,6,1,i
283,7,1,i
284,6,1,i
285,8,0,i
286,6,1,i
287,4,0,i
288,7,1,i
289,6,0,i
290,6,1,i
291,4,0,i
292,7,0,i
293,3,1,i
294,7,1,i
295,8,1,i
296,9,1,i
297,10,1,i
298,7,1,i
299,9,1,i
300,8,0,i
301,8,1,i
302,7,0,i
303,7,0,i
304,5,0,i
305,11,1,i
306,6,0,i
307,7,1,i
308,6,0,i
309,9,0,i
310,8,0,i
311,5,0,i
312,7,0,i
313,9,0,i
314,4,0,i
315,9,1,i
316,5,0,i
317,6,0,i
318,9,0,i
319,4,0,i
320,9,0,i
321,6,1,i
322,7,1,i
323,8,1,i
324,6,0,i
325,3,0,i
326,6,0,i
327,7,0,i
328,2,0,i
329,9,1,i
330,3,0,i
331,2,0,i
332,11,0,i
333,7,1,i
334,6,1,i
335,9,1,i
336,4,0,i
337,7,0,i
338,8,0,i
339,8,1,i
340,8,0,i
341,9,0,i
342,6,0,i
343,5,1,i
344,3,1,i
345,6,1,i
346,6,0,i
347,6,1,i
348,6,0,i
349,4,0,i
350,12,0,i
351,8,0,i
352,5,0,i
353,6,0,i
354,11,1,i
355,7,0,i
356,7,1,i
357,4,1,i
358,6,1,i
359,5,1,i
360,4,0,i
361,8,1,i
362,3,1,i
363,10,0,i
364,9,1,i
365,4,0,i
366,6,0,i
367,6,0,i
368,6,0,i
369,11,0,i
370,8,0,i
371,7,0,i
372,4,0,i
373,7,1,i
374,8,0,i
375,6,0,i
376,5,0,i
377,10,1,i
378,5,1,i
379,9,1,i
380,8,1,i
381,5,1,i
382,3,1,i
383,8,1,i
384,5,1,i
385,5,1,i
386,3,0,i
387,9,0,i
388,13,1,i
389,6,0,i
390,6,0,i
391,5,0,i
392,6,1,i
393,7,0,i
394,6,0,i
395,6,1,i
396,9,1,i
397,12,0,i
398,8,1,i
399,8,1,i
400,4,1,i
401,2,0,i
402,5,1,i
403,5,1,i
404,8,0,i
405,9,0,i
406,8,1,i
407,8,1,i
408,12,0,i
409,4,0,i
410,9,0,i
411,7,1,i
412,7,0,i
413,11,1,i
414,8,0,i
415,5,1,i
416,3,0,i
417,6,0,i
418,8,0,i
419,2,0,i
420,9,1,i
421,5,1,i
422,9,0,i
423,8,1,i
424,7,0,i
425,6,1,i
426,7,1,i
427,10,1,i
428,13,0,i
429,9,0,i
430,3,1,i
431,7,1,i
432,7,1,i
433,11,0,i
434,2,0,s
435,8,1,i
436,6,0,i
437,8,1,i
438,5,0,i
439,4,1,i
440,4,0,i
441,11,0,i
442,7,1,i
443,10,0,i
444,4,0,s
445,4,0,i
446,7,1,i
447,6,1,i
448,14,0,i
449,4,1,i
450,8,1,i
451,5,1,i
452,5,0,i
453,9,0,i
454,2,1,i
455,5,1,i
456,8,0,i
457,5,0,i
458,2,1,i
459,9,1,i
460,8,0,i
461,8,0,i
462,6,1,i
463,5,0,i
464,7,1,i
465,10,1,i
466,10,0,i
467,8,1,i
468,5,0,i
469,6,1,i
470,4,0,i
471,3,0,i
472,12,1,i
473,5,0,i
474,4,1,i
475,7,1,i
476,11,1,i
477,11,0,i
478,6,0,i
479,8,1,i
480,9,1,i
481,8,1,i
482,3,0,s
483,7,0,i
484,6,1,i
485,12,0,i
486,8,0,i
487,7,1,i
488,4,0,i
489,7,0,i
490,11,0,i
491,10,1,i
492,9,0,i
493,6,1,i
494,8,1,i
495,5,1,i
496,2,0,i
497,7,0,i
498,4,1,i
499,8,0,i
500,6,0,i
501,11,0,i
502,6,1,i
503,8,0,i
504,4,0,i
505,4,0,i
506,4,0,i
507,6,0,s
508,7,1,i
509,9,1,i
510,10,0,i
511,2,1,i
512,9,1,i
513,6,1,i
514,11,0,i
515,5,1,i
516,6,1,i
517,8,1,i
518,7,0,i
519,2,1,i
520,5,1,s
521,9,1,i
522,8,0,i
523,9,1,i
524,6,0,i
525,4,0,i
