"","sim_i","t","out","in"
"1",1,1,61,1
"2",1,1,437,1
"3",1,1,444,1
"4",1,1,497,1
"5",1,1,662,1
"6",1,1,687,1
"7",1,1,812,1
"8",1,1,824,1
"9",1,1,954,1
"10",1,1,47,2
"11",1,1,210,2
"12",1,1,264,2
"13",1,1,291,2
"14",1,1,293,2
"15",1,1,387,2
"16",1,1,389,2
"17",1,1,420,2
"18",1,1,525,2
"19",1,1,828,2
"20",1,1,900,2
"21",1,1,934,2
"22",1,1,384,3
"23",1,1,449,3
"24",1,1,526,3
"25",1,1,755,3
"26",1,1,783,3
"27",1,1,806,3
"28",1,1,55,4
"29",1,1,95,4
"30",1,1,500,4
"31",1,1,652,4
"32",1,1,809,4
"33",1,1,179,5
"34",1,1,187,5
"35",1,1,279,5
"36",1,1,411,5
"37",1,1,537,5
"38",1,1,680,5
"39",1,1,754,5
"40",1,1,885,5
"41",1,1,947,5
"42",1,1,10,6
"43",1,1,275,6
"44",1,1,295,6
"45",1,1,393,6
"46",1,1,534,6
"47",1,1,605,6
"48",1,1,625,6
"49",1,1,710,6
"50",1,1,964,6
"51",1,1,310,7
"52",1,1,637,7
"53",1,1,855,7
"54",1,1,958,7
"55",1,1,34,8
"56",1,1,53,8
"57",1,1,155,8
"58",1,1,333,8
"59",1,1,341,8
"60",1,1,583,8
"61",1,1,589,8
"62",1,1,619,8
"63",1,1,711,8
"64",1,1,804,8
"65",1,1,884,8
"66",1,1,124,9
"67",1,1,796,9
"68",1,1,919,9
"69",1,1,66,10
"70",1,1,262,10
"71",1,1,275,10
"72",1,1,336,10
"73",1,1,455,10
"74",1,1,465,10
"75",1,1,590,10
"76",1,1,830,10
"77",1,1,853,10
"78",1,1,365,11
"79",1,1,524,11
"80",1,1,564,11
"81",1,1,817,11
"82",1,1,878,11
"83",1,1,990,11
"84",1,1,288,12
"85",1,1,337,12
"86",1,1,691,12
"87",1,1,38,13
"88",1,1,142,13
"89",1,1,206,13
"90",1,1,240,13
"91",1,1,336,13
"92",1,1,456,13
"93",1,1,762,13
"94",1,1,91,14
"95",1,1,116,14
"96",1,1,195,14
"97",1,1,246,14
"98",1,1,302,14
"99",1,1,340,14
"100",1,1,937,14
"101",1,1,968,14
"102",1,1,986,14
"103",1,1,247,15
"104",1,1,285,15
"105",1,1,441,15
"106",1,1,467,15
"107",1,1,639,15
"108",1,1,685,15
"109",1,1,837,15
"110",1,1,844,15
"111",1,1,992,15
"112",1,1,115,16
"113",1,1,128,16
"114",1,1,235,16
"115",1,1,423,16
"116",1,1,595,16
"117",1,1,643,16
"118",1,1,739,16
"119",1,1,765,16
"120",1,1,929,16
"121",1,1,938,16
"122",1,1,542,17
"123",1,1,649,17
"124",1,1,795,17
"125",1,1,890,17
"126",1,1,951,17
"127",1,1,285,18
"128",1,1,482,18
"129",1,1,556,18
"130",1,1,79,19
"131",1,1,265,19
"132",1,1,334,19
"133",1,1,635,19
"134",1,1,672,19
"135",1,1,51,20
"136",1,1,156,20
"137",1,1,213,20
"138",1,1,285,20
"139",1,1,491,20
"140",1,1,672,20
"141",1,1,690,20
"142",1,1,873,20
"143",1,1,912,20
"144",1,1,930,20
"145",1,1,984,20
"146",1,1,452,21
"147",1,1,637,21
"148",1,1,667,21
"149",1,1,803,21
"150",1,1,931,21
"151",1,1,55,22
"152",1,1,64,22
"153",1,1,87,22
"154",1,1,95,22
"155",1,1,515,22
"156",1,1,522,22
"157",1,1,723,22
"158",1,1,274,23
"159",1,1,433,23
"160",1,1,820,23
"161",1,1,838,23
"162",1,1,859,23
"163",1,1,971,23
"164",1,1,37,24
"165",1,1,254,24
"166",1,1,328,24
"167",1,1,478,24
"168",1,1,651,24
"169",1,1,682,24
"170",1,1,763,24
"171",1,1,820,24
"172",1,1,972,24
"173",1,1,86,25
"174",1,1,398,25
"175",1,1,475,25
"176",1,1,648,25
"177",1,1,909,25
"178",1,1,441,26
"179",1,1,518,26
"180",1,1,773,26
"181",1,1,866,26
"182",1,1,199,27
"183",1,1,271,27
"184",1,1,320,27
"185",1,1,371,27
"186",1,1,507,27
"187",1,1,572,27
"188",1,1,592,27
"189",1,1,742,27
"190",1,1,795,27
"191",1,1,146,28
"192",1,1,157,28
"193",1,1,453,28
"194",1,1,476,28
"195",1,1,560,28
"196",1,1,562,28
"197",1,1,661,28
"198",1,1,802,28
"199",1,1,945,28
"200",1,1,986,28
"201",1,1,76,29
"202",1,1,217,29
"203",1,1,579,29
"204",1,1,582,29
"205",1,1,984,29
"206",1,1,38,30
"207",1,1,272,30
"208",1,1,336,30
"209",1,1,652,30
"210",1,1,945,30
"211",1,1,969,30
"212",1,1,986,30
"213",1,1,56,31
"214",1,1,447,31
"215",1,1,711,31
"216",1,1,745,31
"217",1,1,860,31
"218",1,1,400,32
"219",1,1,576,32
"220",1,1,586,32
"221",1,1,633,32
"222",1,1,682,32
"223",1,1,797,32
"224",1,1,521,33
"225",1,1,556,33
"226",1,1,572,33
"227",1,1,613,33
"228",1,1,697,33
"229",1,1,711,33
"230",1,1,101,34
"231",1,1,119,34
"232",1,1,371,34
"233",1,1,619,34
"234",1,1,966,34
"235",1,1,61,35
"236",1,1,141,35
"237",1,1,176,35
"238",1,1,358,35
"239",1,1,380,35
"240",1,1,520,35
"241",1,1,609,35
"242",1,1,716,35
"243",1,1,39,36
"244",1,1,42,36
"245",1,1,166,36
"246",1,1,284,36
"247",1,1,379,36
"248",1,1,486,36
"249",1,1,757,36
"250",1,1,797,36
"251",1,1,171,37
"252",1,1,782,37
"253",1,1,864,37
"254",1,1,986,37
"255",1,1,95,38
"256",1,1,661,38
"257",1,1,799,38
"258",1,1,943,38
"259",1,1,968,38
"260",1,1,126,39
"261",1,1,142,39
"262",1,1,204,39
"263",1,1,338,39
"264",1,1,514,39
"265",1,1,931,39
"266",1,1,989,39
"267",1,1,338,40
"268",1,1,405,40
"269",1,1,693,40
"270",1,1,877,40
"271",1,1,272,41
"272",1,1,276,41
"273",1,1,375,41
"274",1,1,406,41
"275",1,1,548,41
"276",1,1,659,41
"277",1,1,691,41
"278",1,1,887,41
"279",1,1,925,41
"280",1,1,94,42
"281",1,1,206,42
"282",1,1,276,42
"283",1,1,460,42
"284",1,1,667,42
"285",1,1,757,42
"286",1,1,877,42
"287",1,1,149,43
"288",1,1,213,43
"289",1,1,266,43
"290",1,1,305,43
"291",1,1,505,43
"292",1,1,790,43
"293",1,1,984,43
"294",1,1,997,43
"295",1,1,86,44
"296",1,1,138,44
"297",1,1,262,44
"298",1,1,282,44
"299",1,1,301,44
"300",1,1,391,44
"301",1,1,911,44
"302",1,1,293,45
"303",1,1,301,45
"304",1,1,633,45
"305",1,1,713,45
"306",1,1,769,45
"307",1,1,839,45
"308",1,1,850,45
"309",1,1,953,45
"310",1,1,99,46
"311",1,1,233,46
"312",1,1,236,46
"313",1,1,252,46
"314",1,1,506,46
"315",1,1,342,47
"316",1,1,525,47
"317",1,1,617,47
"318",1,1,700,47
"319",1,1,223,48
"320",1,1,274,48
"321",1,1,434,48
"322",1,1,532,48
"323",1,1,712,48
"324",1,1,758,48
"325",1,1,802,48
"326",1,1,917,48
"327",1,1,65,49
"328",1,1,72,49
"329",1,1,145,49
"330",1,1,235,49
"331",1,1,467,49
"332",1,1,604,49
"333",1,1,708,49
"334",1,1,739,49
"335",1,1,759,49
"336",1,1,773,49
"337",1,1,952,49
"338",1,1,68,50
"339",1,1,127,50
"340",1,1,161,50
"341",1,1,226,50
"342",1,1,266,50
"343",1,1,505,50
"344",1,1,571,50
"345",1,1,663,50
"346",1,1,72,51
"347",1,1,203,51
"348",1,1,247,51
"349",1,1,285,51
"350",1,1,441,51
"351",1,1,466,51
"352",1,1,494,51
"353",1,1,253,52
"354",1,1,571,52
"355",1,1,594,52
"356",1,1,660,52
"357",1,1,101,53
"358",1,1,190,53
"359",1,1,268,53
"360",1,1,546,53
"361",1,1,559,53
"362",1,1,592,53
"363",1,1,649,53
"364",1,1,721,53
"365",1,1,121,54
"366",1,1,219,54
"367",1,1,232,54
"368",1,1,270,54
"369",1,1,331,54
"370",1,1,349,54
"371",1,1,354,54
"372",1,1,355,54
"373",1,1,569,54
"374",1,1,570,54
"375",1,1,657,54
"376",1,1,669,54
"377",1,1,884,54
"378",1,1,154,55
"379",1,1,652,55
"380",1,1,863,55
"381",1,1,57,56
"382",1,1,149,56
"383",1,1,259,56
"384",1,1,327,56
"385",1,1,388,56
"386",1,1,657,56
"387",1,1,840,56
"388",1,1,882,56
"389",1,1,205,57
"390",1,1,388,57
"391",1,1,496,57
"392",1,1,755,57
"393",1,1,806,57
"394",1,1,845,57
"395",1,1,920,57
"396",1,1,998,57
"397",1,1,59,58
"398",1,1,98,58
"399",1,1,227,58
"400",1,1,344,58
"401",1,1,492,58
"402",1,1,580,58
"403",1,1,586,58
"404",1,1,864,58
"405",1,1,960,58
"406",1,1,162,59
"407",1,1,427,59
"408",1,1,468,59
"409",1,1,712,59
"410",1,1,968,59
"411",1,1,983,59
"412",1,1,171,60
"413",1,1,220,60
"414",1,1,531,60
"415",1,1,608,60
"416",1,1,832,60
"417",1,1,82,61
"418",1,1,135,61
"419",1,1,345,61
"420",1,1,436,61
"421",1,1,520,61
"422",1,1,672,61
"423",1,1,716,61
"424",1,1,781,61
"425",1,1,824,61
"426",1,1,947,61
"427",1,1,185,62
"428",1,1,237,62
"429",1,1,291,62
"430",1,1,337,62
"431",1,1,373,62
"432",1,1,374,62
"433",1,1,550,62
"434",1,1,629,62
"435",1,1,828,62
"436",1,1,148,63
"437",1,1,169,63
"438",1,1,215,63
"439",1,1,251,63
"440",1,1,376,63
"441",1,1,400,63
"442",1,1,419,63
"443",1,1,460,63
"444",1,1,97,64
"445",1,1,233,64
"446",1,1,381,64
"447",1,1,522,64
"448",1,1,652,64
"449",1,1,689,64
"450",1,1,964,64
"451",1,1,115,65
"452",1,1,214,65
"453",1,1,621,65
"454",1,1,708,65
"455",1,1,807,65
"456",1,1,295,66
"457",1,1,393,66
"458",1,1,573,66
"459",1,1,587,66
"460",1,1,590,66
"461",1,1,645,66
"462",1,1,713,66
"463",1,1,769,66
"464",1,1,850,66
"465",1,1,953,66
"466",1,1,76,67
"467",1,1,161,67
"468",1,1,339,67
"469",1,1,458,67
"470",1,1,660,67
"471",1,1,987,67
"472",1,1,189,68
"473",1,1,660,68
"474",1,1,662,68
"475",1,1,259,69
"476",1,1,422,69
"477",1,1,442,69
"478",1,1,631,69
"479",1,1,840,69
"480",1,1,902,69
"481",1,1,118,70
"482",1,1,140,70
"483",1,1,163,70
"484",1,1,333,70
"485",1,1,474,70
"486",1,1,643,70
"487",1,1,728,70
"488",1,1,761,70
"489",1,1,818,70
"490",1,1,976,70
"491",1,1,508,71
"492",1,1,758,71
"493",1,1,194,72
"494",1,1,459,72
"495",1,1,495,72
"496",1,1,558,72
"497",1,1,744,72
"498",1,1,807,72
"499",1,1,952,72
"500",1,1,77,73
"501",1,1,151,73
"502",1,1,203,73
"503",1,1,494,73
"504",1,1,181,74
"505",1,1,286,74
"506",1,1,294,74
"507",1,1,291,75
"508",1,1,373,75
"509",1,1,910,75
"510",1,1,127,76
"511",1,1,266,76
"512",1,1,306,76
"513",1,1,466,76
"514",1,1,735,76
"515",1,1,115,77
"516",1,1,203,77
"517",1,1,784,77
"518",1,1,948,77
"519",1,1,223,78
"520",1,1,281,78
"521",1,1,340,78
"522",1,1,468,78
"523",1,1,674,78
"524",1,1,802,78
"525",1,1,322,79
"526",1,1,351,79
"527",1,1,480,79
"528",1,1,977,79
"529",1,1,994,79
"530",1,1,702,80
"531",1,1,723,80
"532",1,1,290,81
"533",1,1,314,81
"534",1,1,399,81
"535",1,1,557,81
"536",1,1,612,81
"537",1,1,758,81
"538",1,1,799,81
"539",1,1,881,81
"540",1,1,969,81
"541",1,1,193,82
"542",1,1,203,82
"543",1,1,414,82
"544",1,1,437,82
"545",1,1,742,82
"546",1,1,776,82
"547",1,1,781,82
"548",1,1,816,82
"549",1,1,950,82
"550",1,1,109,83
"551",1,1,570,83
"552",1,1,126,84
"553",1,1,686,84
"554",1,1,916,84
"555",1,1,108,85
"556",1,1,256,85
"557",1,1,393,85
"558",1,1,465,85
"559",1,1,420,86
"560",1,1,554,86
"561",1,1,627,86
"562",1,1,648,86
"563",1,1,937,86
"564",1,1,381,87
"565",1,1,498,87
"566",1,1,506,87
"567",1,1,786,87
"568",1,1,983,87
"569",1,1,257,88
"570",1,1,723,88
"571",1,1,908,88
"572",1,1,975,88
"573",1,1,93,89
"574",1,1,179,89
"575",1,1,187,89
"576",1,1,279,89
"577",1,1,490,89
"578",1,1,611,89
"579",1,1,752,89
"580",1,1,947,89
"581",1,1,970,89
"582",1,1,317,90
"583",1,1,481,90
"584",1,1,486,90
"585",1,1,689,90
"586",1,1,181,91
"587",1,1,295,91
"588",1,1,393,91
"589",1,1,401,91
"590",1,1,465,91
"591",1,1,534,91
"592",1,1,625,91
"593",1,1,626,91
"594",1,1,698,91
"595",1,1,830,91
"596",1,1,886,91
"597",1,1,887,91
"598",1,1,934,91
"599",1,1,219,92
"600",1,1,503,92
"601",1,1,614,92
"602",1,1,805,92
"603",1,1,918,92
"604",1,1,279,93
"605",1,1,292,93
"606",1,1,343,93
"607",1,1,571,93
"608",1,1,634,93
"609",1,1,727,93
"610",1,1,730,93
"611",1,1,978,93
"612",1,1,319,94
"613",1,1,456,94
"614",1,1,656,94
"615",1,1,877,94
"616",1,1,500,95
"617",1,1,515,95
"618",1,1,713,95
"619",1,1,130,96
"620",1,1,341,96
"621",1,1,368,96
"622",1,1,474,96
"623",1,1,628,96
"624",1,1,695,96
"625",1,1,721,96
"626",1,1,108,97
"627",1,1,281,97
"628",1,1,290,97
"629",1,1,314,97
"630",1,1,336,97
"631",1,1,425,97
"632",1,1,532,97
"633",1,1,712,97
"634",1,1,969,97
"635",1,1,138,98
"636",1,1,195,98
"637",1,1,299,98
"638",1,1,513,98
"639",1,1,678,98
"640",1,1,233,99
"641",1,1,786,99
"642",1,1,272,100
"643",1,1,288,100
"644",1,1,337,100
"645",1,1,376,100
"646",1,1,406,100
"647",1,1,528,100
"648",1,1,574,100
"649",1,1,828,100
"650",1,1,184,101
"651",1,1,477,101
"652",1,1,572,101
"653",1,1,286,102
"654",1,1,356,102
"655",1,1,394,102
"656",1,1,608,102
"657",1,1,658,102
"658",1,1,899,102
"659",1,1,259,103
"660",1,1,341,103
"661",1,1,657,103
"662",1,1,711,103
"663",1,1,232,104
"664",1,1,331,104
"665",1,1,360,104
"666",1,1,569,104
"667",1,1,821,104
"668",1,1,201,105
"669",1,1,218,105
"670",1,1,226,105
"671",1,1,311,105
"672",1,1,987,105
"673",1,1,293,106
"674",1,1,295,106
"675",1,1,303,106
"676",1,1,492,106
"677",1,1,535,106
"678",1,1,769,106
"679",1,1,136,107
"680",1,1,160,107
"681",1,1,197,107
"682",1,1,211,107
"683",1,1,849,107
"684",1,1,899,107
"685",1,1,443,108
"686",1,1,478,108
"687",1,1,535,108
"688",1,1,550,108
"689",1,1,625,108
"690",1,1,646,108
"691",1,1,673,108
"692",1,1,723,108
"693",1,1,769,108
"694",1,1,924,108
"695",1,1,229,109
"696",1,1,232,109
"697",1,1,270,109
"698",1,1,364,109
"699",1,1,524,109
"700",1,1,630,109
"701",1,1,771,109
"702",1,1,870,109
"703",1,1,559,110
"704",1,1,572,110
