id,degree,blk,testatus
1,9,1,i
2,7,0,i
3,7,1,i
4,5,0,i
5,7,1,i
6,9,0,i
7,4,0,i
8,8,1,i
9,4,1,i
10,8,0,i
11,9,1,i
12,4,0,i
13,7,0,i
14,6,0,i
15,5,1,i
16,9,1,i
17,9,1,i
18,6,1,i
19,8,1,i
20,12,1,i
21,9,0,i
22,9,0,i
23,9,0,i
24,8,0,i
25,6,0,i
26,4,1,i
27,10,1,i
28,8,0,i
29,7,1,i
30,7,0,i
31,5,1,i
32,6,0,i
33,8,1,i
34,5,1,i
35,8,1,i
36,8,0,i
37,5,0,i
38,8,0,i
39,7,0,i
40,7,0,i
41,10,0,i
42,7,0,i
43,6,1,i
44,9,0,i
45,7,0,i
46,5,0,i
47,5,0,i
48,9,0,i
49,6,1,i
50,7,1,i
51,7,1,i
52,7,1,i
53,7,1,i
54,8,1,i
55,9,0,i
56,6,1,i
57,9,1,i
58,8,0,i
59,5,0,i
60,10,0,i
61,11,1,i
62,8,0,i
63,8,0,i
64,10,0,i
65,8,1,i
66,11,0,i
67,10,1,i
68,4,1,i
69,5,1,i
70,10,1,i
71,8,0,i
72,10,1,i
73,9,1,i
74,5,0,i
75,4,0,i
76,9,1,i
77,7,1,i
78,8,0,i
79,5,1,i
80,5,0,i
81,15,1,i
82,4,1,i
83,7,0,i
84,7,0,i
85,8,0,i
86,6,0,i
87,9,1,i
88,3,0,i
89,12,0,i
90,4,1,i
91,12,1,i
92,9,0,i
93,5,0,i
94,5,1,i
95,9,0,i
96,10,0,i
97,3,0,i
98,5,0,i
99,8,1,i
100,11,0,i
101,8,1,i
102,8,1,i
103,10,1,i
104,7,0,i
105,6,0,i
106,10,0,i
107,10,1,i
108,7,1,i
109,6,1,i
110,13,1,i
111,5,1,i
112,6,1,i
113,14,1,i
114,6,0,i
115,4,1,i
116,7,1,i
117,6,1,i
118,9,1,i
119,12,0,i
120,10,1,i
121,5,0,i
122,10,0,i
123,9,1,i
124,3,0,i
125,8,1,i
126,9,0,i
127,6,1,i
128,1,0,s
129,10,0,i
130,6,1,i
131,7,0,i
132,5,0,i
133,7,0,i
134,10,1,i
135,4,1,i
136,9,1,i
137,10,0,i
138,3,0,i
139,6,0,i
140,4,1,i
141,8,0,i
142,11,1,i
143,6,0,i
144,9,1,i
145,9,1,i
146,10,1,i
147,10,1,i
148,11,0,i
149,9,0,i
150,4,1,i
151,8,1,i
152,9,0,i
153,7,0,i
154,4,1,i
155,6,0,i
156,11,1,i
157,8,0,i
158,5,1,i
159,5,0,i
160,5,1,i
161,7,0,i
162,9,1,i
163,6,1,i
164,5,0,i
165,7,0,i
166,5,0,i
167,7,1,i
168,8,1,i
169,6,0,i
170,8,1,i
171,10,1,i
172,9,1,i
173,9,1,i
174,10,1,i
175,8,1,i
176,11,0,i
177,11,1,i
178,8,1,i
179,7,0,i
180,4,1,i
181,9,1,i
182,5,0,i
183,10,1,i
184,7,1,i
185,11,0,i
186,7,1,i
187,14,1,i
188,9,1,i
189,9,0,i
190,7,0,i
191,9,0,i
192,3,1,i
193,10,1,i
194,5,1,i
195,7,1,i
196,4,1,i
197,2,0,s
198,7,1,i
199,6,0,i
200,6,1,i
201,2,0,i
202,7,0,i
203,5,0,i
204,7,0,i
205,4,0,i
206,7,1,i
207,7,1,i
208,8,0,i
209,10,1,i
210,9,1,i
211,3,1,i
212,10,1,i
213,5,0,i
214,8,0,i
215,8,1,i
216,5,1,i
217,11,1,i
218,5,0,i
219,10,1,i
220,9,1,i
221,8,1,i
222,10,1,i
223,4,0,i
224,10,0,i
225,11,1,i
226,8,0,i
227,7,0,i
228,5,0,i
229,9,1,i
230,8,0,i
231,7,0,i
232,6,1,i
233,9,1,i
234,3,1,i
235,10,1,i
236,6,0,i
237,7,1,i
238,4,1,i
239,11,1,i
240,6,0,i
241,4,0,i
242,11,1,i
243,9,0,i
244,6,0,i
245,9,0,i
246,8,0,i
247,9,0,i
248,5,1,i
249,2,0,i
250,6,1,i
251,14,0,i
252,11,0,i
253,5,1,i
254,5,1,i
255,5,0,i
256,11,1,i
257,7,1,i
258,7,0,i
259,4,1,i
260,6,0,i
261,7,0,i
262,7,0,i
263,7,1,i
264,10,0,i
265,7,1,i
266,5,1,i
267,8,0,i
268,6,0,i
269,7,1,i
270,6,0,i
271,7,1,i
272,8,0,i
273,7,0,i
274,9,0,i
275,5,0,i
276,13,0,i
277,3,0,i
278,4,1,i
279,13,0,i
280,7,1,i
281,3,0,i
282,12,0,i
283,3,0,i
284,6,0,i
285,2,0,i
286,10,0,i
287,11,1,i
288,8,1,i
289,9,1,i
290,11,1,i
291,8,1,i
292,6,0,i
293,9,0,i
294,4,1,i
295,4,0,i
296,7,0,i
297,5,1,i
298,9,0,i
299,3,0,i
300,9,0,i
301,5,0,i
302,7,1,i
303,8,1,i
304,7,1,i
305,3,0,i
306,11,1,i
307,11,1,i
308,2,1,i
309,7,1,i
310,11,0,i
311,9,0,i
312,8,1,i
313,2,1,i
314,11,1,i
315,3,1,i
316,6,1,i
317,5,0,i
318,6,0,i
319,9,0,i
320,6,1,i
321,12,0,i
322,9,1,i
323,6,0,i
324,8,1,i
325,8,1,i
326,9,0,i
327,7,0,i
328,4,0,i
329,6,1,i
330,7,1,i
331,11,1,i
332,3,1,i
333,9,1,i
334,8,1,i
335,7,0,i
336,8,1,i
337,8,0,i
338,11,1,i
339,8,0,i
340,5,0,i
341,8,0,i
342,9,1,i
343,4,1,i
344,8,0,i
345,9,0,i
346,13,1,i
347,11,1,i
348,10,1,i
349,7,0,i
350,10,0,i
351,5,0,i
352,8,1,i
353,12,1,i
354,4,0,s
355,8,1,i
356,5,0,i
357,13,1,i
358,7,0,i
359,6,1,i
360,9,1,i
361,4,0,i
362,10,0,i
363,6,1,i
364,8,0,i
365,9,0,i
366,4,0,i
367,11,1,i
368,9,0,i
369,13,0,i
370,4,1,i
371,6,0,i
372,4,1,i
373,8,0,i
374,11,0,i
375,9,0,i
376,5,0,i
377,9,0,i
378,5,0,i
379,5,0,i
380,11,0,i
381,10,0,i
382,9,1,i
383,8,0,i
384,8,1,i
385,7,1,i
386,5,1,i
387,14,1,i
388,8,0,i
389,7,0,i
390,5,0,i
391,3,0,i
392,3,0,i
393,6,1,i
394,3,1,i
395,5,0,i
396,9,1,i
397,3,0,i
398,4,1,i
399,13,1,i
400,4,0,i
401,12,0,i
402,8,0,i
403,5,0,i
404,8,0,i
405,7,1,i
406,8,1,i
407,7,0,i
408,2,0,i
409,10,0,i
410,4,1,i
411,7,1,i
412,9,0,i
413,14,1,i
414,6,1,i
415,9,1,i
416,10,1,i
417,11,0,i
418,6,1,i
419,4,0,i
420,9,0,i
421,10,0,i
422,9,0,i
423,5,0,i
424,6,1,i
425,8,0,i
426,8,0,i
427,4,0,i
428,7,1,i
429,6,0,i
430,11,1,i
431,12,0,i
432,4,1,i
433,8,0,i
434,5,1,i
435,6,1,i
436,3,0,i
437,5,1,i
438,7,0,i
439,8,0,i
440,7,1,i
441,5,0,i
442,4,0,i
443,6,1,i
444,6,0,i
445,2,1,i
446,4,1,i
447,2,1,i
448,7,1,i
449,6,0,i
450,6,1,i
451,4,1,i
452,7,1,i
453,13,1,i
454,5,1,i
455,7,0,i
456,2,0,i
457,6,1,i
458,6,1,i
459,5,1,i
460,7,0,i
461,5,0,i
462,7,0,i
463,6,0,i
464,3,0,i
465,6,0,i
466,5,0,i
467,4,1,i
468,9,0,i
469,5,0,i
470,3,1,i
471,9,1,i
