id,degree,blk,testatus
1,3,1,i
2,4,0,i
3,5,0,i
4,13,0,i
5,9,0,i
6,4,0,i
7,4,1,i
8,9,0,i
9,9,0,i
10,4,1,i
11,3,1,i
12,6,1,i
13,5,0,i
14,8,1,i
15,6,0,i
16,5,1,i
17,10,1,i
18,7,1,i
19,2,0,s
20,7,0,i
21,6,0,i
22,1,1,i
23,12,0,i
24,5,0,i
25,9,1,i
26,5,0,i
27,4,1,s
28,7,1,i
29,5,0,i
30,5,1,i
31,2,1,i
32,4,0,i
33,10,1,i
34,3,0,i
35,7,1,i
36,4,1,i
37,7,0,i
38,4,0,i
39,9,1,i
40,5,0,i
41,8,0,i
42,5,0,i
43,6,1,i
44,3,1,i
45,7,0,i
46,8,0,i
47,8,1,i
48,10,0,i
49,7,1,i
50,12,1,i
51,4,1,i
52,8,1,i
53,12,1,i
54,8,0,i
55,8,0,i
56,10,1,i
57,10,0,i
58,4,1,i
59,8,0,i
60,11,0,i
61,8,1,i
62,4,1,i
63,9,0,i
64,15,0,i
65,7,0,i
66,12,1,i
67,7,1,i
68,9,1,i
69,6,1,i
70,5,1,s
71,5,1,i
72,5,0,i
73,10,1,i
74,5,0,i
75,10,1,i
76,3,0,i
77,8,1,i
78,7,0,i
79,5,0,i
80,8,0,i
81,8,1,i
82,8,1,i
83,5,0,i
84,6,1,i
85,9,1,i
86,4,0,i
87,8,0,i
88,5,0,i
89,5,0,i
90,4,0,i
91,7,1,i
92,2,0,i
93,2,1,i
94,5,1,i
95,9,1,i
96,10,0,i
97,9,0,i
98,10,1,i
99,8,0,i
100,5,1,i
101,5,1,i
102,9,0,i
103,8,1,i
104,5,1,i
105,5,1,i
106,10,1,i
107,3,1,i
108,3,1,i
109,4,0,i
110,5,1,i
111,12,1,i
112,8,0,i
113,6,1,i
114,3,1,i
115,4,1,i
116,8,0,i
117,9,0,i
118,6,1,i
119,4,0,i
120,1,0,s
121,1,1,i
122,2,1,i
123,4,1,i
124,11,0,i
125,8,1,i
126,4,0,i
127,2,1,i
128,6,0,i
129,10,1,i
130,7,0,i
131,7,0,i
132,4,1,i
133,8,0,i
134,12,0,i
135,5,0,i
136,3,0,i
137,7,1,i
138,7,0,i
139,4,0,i
140,7,0,i
141,7,0,i
142,8,0,i
143,10,0,i
144,2,1,i
145,3,1,i
146,2,1,i
147,5,0,i
148,6,1,i
149,3,1,i
150,4,0,i
151,4,1,i
152,5,1,i
153,7,0,i
154,2,0,i
155,6,1,i
156,5,1,i
157,2,0,i
158,5,0,i
159,3,0,i
160,8,0,i
161,6,0,i
162,6,0,i
163,6,0,i
164,6,0,i
165,7,0,i
166,12,1,i
167,9,1,i
168,7,0,i
169,5,1,i
170,8,0,i
171,5,0,i
172,9,0,i
173,8,1,i
174,5,0,i
175,6,0,i
176,8,0,i
177,12,1,i
178,7,0,i
179,4,1,i
180,5,0,i
181,6,1,i
182,7,0,i
183,5,1,i
184,7,0,i
185,7,1,i
186,6,0,i
187,5,1,i
188,4,1,i
189,8,0,i
190,9,0,i
191,7,0,i
192,10,0,i
193,5,1,i
194,7,0,i
195,8,0,i
196,4,0,i
197,4,0,i
198,9,1,i
199,6,0,i
200,6,0,i
201,6,0,i
202,6,0,i
203,10,0,i
204,7,1,i
205,6,1,i
206,4,1,i
207,6,1,i
208,10,0,i
209,8,1,i
210,5,1,i
211,6,1,i
212,7,0,i
213,6,1,s
214,4,1,i
215,6,0,i
216,5,1,i
217,9,1,i
218,10,0,i
219,9,1,i
220,5,1,i
221,7,1,i
222,8,0,i
223,9,0,i
224,8,0,i
225,1,1,i
226,2,1,i
227,2,0,i
228,5,0,i
229,2,1,i
230,2,1,i
231,8,1,i
232,11,1,i
233,6,1,i
234,8,0,i
235,4,0,i
236,6,0,i
237,7,0,i
238,10,1,i
239,10,1,i
240,6,0,i
241,9,1,i
242,4,1,i
243,3,0,i
244,4,1,i
245,4,0,i
246,9,1,i
247,10,1,i
248,9,0,i
249,4,1,i
250,11,0,i
251,4,1,i
252,8,1,i
253,8,0,i
254,5,0,i
255,5,0,i
256,4,1,i
257,8,1,i
258,9,0,i
259,12,0,i
260,4,1,i
261,6,0,i
262,2,1,i
263,8,0,i
264,10,0,i
265,10,0,i
266,11,1,i
267,12,0,i
268,5,1,i
269,5,0,i
270,7,0,i
271,7,1,i
272,7,1,i
273,10,0,i
274,1,1,i
275,7,0,i
276,8,1,i
277,5,0,i
278,8,1,i
279,9,0,i
280,4,0,i
281,6,1,i
282,5,1,i
283,3,1,i
284,9,0,i
285,12,1,i
286,8,0,i
287,4,0,i
288,6,0,i
289,5,0,i
290,6,0,i
291,3,0,s
292,11,1,i
293,8,1,i
294,7,1,i
295,7,0,i
296,8,0,i
297,4,1,i
298,9,1,i
299,4,0,i
300,7,1,i
301,7,0,i
302,6,1,i
303,8,0,i
304,5,0,i
305,3,0,i
306,5,1,i
307,3,0,i
308,3,0,i
309,7,1,i
310,9,0,i
311,6,0,i
312,4,1,i
313,4,1,i
314,7,1,i
315,8,0,i
316,8,0,i
317,5,0,i
318,15,0,i
319,8,0,i
320,4,0,i
321,5,1,i
322,2,0,i
323,10,1,i
324,14,0,i
325,3,1,i
326,10,1,i
327,6,1,i
328,6,0,i
329,6,1,i
330,1,1,i
331,7,1,i
332,7,1,i
333,6,1,i
334,3,0,i
335,4,0,i
336,8,0,i
337,8,0,i
338,3,1,i
339,14,0,i
340,9,1,i
341,7,0,i
342,11,1,i
343,8,1,i
344,5,0,i
345,12,1,i
346,10,0,i
347,5,1,i
348,8,0,i
349,6,1,i
350,9,0,i
351,6,1,i
352,6,1,i
353,8,0,i
354,8,1,i
355,4,0,i
356,2,0,i
357,12,1,i
358,4,1,i
359,5,1,i
360,4,0,i
361,4,0,i
362,3,0,s
363,7,0,i
364,7,0,i
365,4,1,i
366,2,0,i
367,8,0,i
368,5,1,i
369,7,0,i
370,7,1,i
371,8,1,i
372,10,1,i
373,8,0,i
374,9,0,i
375,6,1,i
376,5,0,i
377,6,0,i
378,10,1,i
379,10,1,i
380,9,1,i
381,8,1,i
382,6,0,i
383,5,0,i
384,5,0,i
385,4,0,i
386,4,1,i
387,3,0,s
388,4,1,i
389,6,1,i
390,7,0,i
391,6,0,i
392,5,0,i
393,6,1,i
394,11,1,i
395,7,1,i
