id,degree,blk,testatus
1,5,1,i
2,7,1,i
3,6,0,i
4,6,1,i
5,5,1,i
6,5,1,i
7,2,0,i
8,3,1,s
9,2,0,i
10,8,1,i
11,9,0,i
12,4,1,i
13,8,1,i
14,9,1,i
15,8,1,i
16,5,0,i
17,3,0,i
18,2,1,i
19,8,1,i
20,4,1,i
21,4,1,i
22,7,0,i
23,7,1,i
24,6,0,i
25,6,0,i
26,4,0,i
27,9,1,i
28,8,0,i
29,2,1,i
30,5,1,i
31,5,1,i
32,4,0,i
33,5,0,i
34,4,0,s
35,3,0,i
36,5,0,i
37,6,0,i
38,11,1,i
39,4,1,i
40,6,0,i
41,3,0,s
42,8,1,i
43,6,0,i
44,12,0,i
45,7,0,i
46,10,0,i
47,6,1,i
48,3,0,i
49,5,1,i
50,7,1,i
51,4,1,i
52,3,1,i
53,6,0,i
54,2,1,i
55,5,0,i
56,5,0,s
57,8,1,i
58,2,0,s
59,8,1,i
60,6,0,i
61,9,0,i
62,7,1,i
63,7,1,i
64,9,0,i
65,5,1,i
66,3,1,i
67,8,1,i
68,14,0,i
69,10,0,i
70,5,0,i
71,6,1,i
72,6,0,i
73,6,1,i
74,6,1,i
75,6,0,i
76,6,0,i
77,8,1,i
78,9,0,i
79,6,0,i
80,12,1,i
81,9,0,i
82,5,1,i
83,6,0,i
84,4,0,i
85,6,0,i
86,8,0,i
87,10,1,i
88,6,0,i
89,5,0,i
90,3,1,i
91,7,1,i
92,4,1,i
93,10,0,i
94,5,0,i
95,9,0,i
96,15,0,i
97,7,0,i
98,11,0,i
99,5,1,i
100,8,0,i
101,9,0,i
102,10,1,i
103,3,0,i
104,8,0,i
105,6,1,i
106,7,1,i
107,6,0,i
108,10,0,s
109,6,1,i
110,9,1,i
111,3,1,i
112,8,0,i
113,8,0,i
114,3,1,i
115,5,1,i
116,7,1,i
117,6,1,i
118,4,1,s
119,8,0,i
120,4,0,i
121,5,1,i
122,8,1,i
123,6,0,i
124,6,0,i
125,3,1,i
126,4,1,i
127,6,1,i
128,7,1,i
129,9,1,i
130,4,1,i
131,3,1,i
132,6,1,i
133,12,0,i
134,8,1,i
135,9,0,i
136,5,1,i
137,3,1,s
138,3,1,i
139,9,0,i
140,8,1,i
141,5,1,i
142,8,0,i
143,8,0,i
144,3,0,i
145,6,1,i
146,9,1,i
147,4,1,i
148,5,1,i
149,10,0,i
150,7,0,i
151,6,1,i
152,7,0,i
153,2,1,i
154,6,0,i
155,5,1,i
156,4,1,i
157,3,0,i
158,5,1,i
159,13,0,i
160,4,1,i
161,7,1,i
162,10,0,i
163,6,1,i
164,8,1,i
165,7,0,i
166,11,0,i
167,1,1,i
168,8,0,i
169,7,0,i
170,7,0,i
171,6,0,i
172,11,1,i
173,3,1,i
174,7,0,i
175,7,1,i
176,6,1,i
177,5,1,i
178,6,1,i
179,3,0,i
180,5,1,i
181,2,1,s
182,7,1,i
183,7,1,i
184,5,1,i
185,3,0,i
186,9,1,i
187,6,1,i
188,2,0,i
189,9,0,i
190,11,0,i
191,5,1,i
192,7,0,i
193,7,0,i
194,6,0,i
195,11,0,i
196,6,0,i
197,3,1,i
198,8,0,i
199,9,0,i
200,3,1,i
201,10,1,i
202,6,0,i
203,5,1,i
204,4,0,i
205,2,0,s
206,5,1,i
207,10,1,i
208,9,0,i
209,7,0,i
210,7,1,i
211,3,1,s
212,3,1,i
213,6,0,i
214,4,1,i
215,12,0,i
216,9,0,i
217,7,0,i
218,9,0,i
219,4,1,i
220,7,1,i
221,6,1,i
222,7,1,i
223,7,0,i
224,10,0,i
225,10,0,i
226,7,1,i
227,5,1,i
228,5,0,i
229,5,1,i
230,10,1,i
231,5,1,i
232,5,0,i
233,9,1,i
234,11,0,i
235,2,1,i
236,3,1,i
237,11,1,i
238,5,0,i
239,9,0,i
240,6,0,i
241,4,0,i
242,7,1,i
243,7,1,i
244,3,0,i
245,8,0,i
246,7,1,i
247,7,1,i
248,9,0,i
249,10,0,i
250,13,0,i
251,8,0,i
252,5,0,i
253,6,1,i
254,8,1,i
255,4,1,i
256,3,1,i
257,7,1,i
258,9,0,i
259,13,0,i
260,4,1,i
261,9,0,i
262,1,0,s
263,3,1,i
264,5,1,i
265,6,0,i
266,6,0,i
267,7,0,i
268,9,0,i
269,8,1,i
270,4,1,i
271,4,1,i
272,2,0,i
273,0,0,s
274,7,0,i
275,13,0,i
276,7,1,i
277,7,0,i
278,4,0,i
279,14,0,i
280,2,0,i
281,13,0,i
282,9,1,i
283,3,0,i
284,1,1,i
285,8,1,i
286,8,0,i
287,5,0,i
288,7,1,i
289,4,1,i
290,6,1,i
291,1,0,i
292,5,0,i
293,10,0,i
294,6,0,i
295,6,1,i
296,5,0,i
297,3,0,i
298,10,0,i
299,4,1,i
300,7,0,i
301,2,0,s
302,2,1,s
303,5,1,i
304,6,1,i
305,11,1,i
306,9,1,i
307,6,0,i
308,5,0,i
309,3,0,s
310,8,0,i
311,11,0,i
312,9,0,i
313,11,0,i
314,5,1,i
315,4,0,i
316,10,0,i
317,6,1,i
318,3,1,i
319,6,0,i
320,4,0,i
321,7,0,i
322,10,0,i
323,6,1,i
324,2,1,i
325,9,0,i
326,2,1,i
327,9,0,i
328,4,1,i
329,8,1,i
330,10,1,i
331,8,0,i
332,7,1,i
333,6,1,i
334,8,1,i
335,8,0,i
336,3,0,i
337,3,1,i
338,5,1,s
339,3,1,i
340,8,1,i
341,4,1,i
342,8,1,i
343,8,0,i
344,8,0,i
345,3,1,i
346,2,1,s
347,9,1,i
348,3,0,i
349,7,0,i
350,2,0,i
351,4,1,i
352,2,0,s
353,6,1,i
354,8,0,i
355,5,1,i
356,6,0,i
357,6,0,i
358,8,1,i
359,7,0,i
360,9,0,i
361,6,1,i
362,6,1,i
363,3,1,i
364,7,1,i
365,5,0,i
366,2,1,i
367,6,1,i
368,8,0,i
369,9,0,i
370,13,1,i
371,10,1,i
372,4,0,i
373,7,0,i
374,6,0,i
375,5,0,i
376,7,0,i
377,5,0,i
378,6,1,i
379,6,1,i
380,7,1,i
381,8,0,i
382,5,1,i
383,7,1,i
384,5,1,i
385,7,0,i
386,7,0,i
387,8,0,i
388,7,1,i
389,5,0,i
390,7,1,i
391,6,1,i
392,12,0,i
393,11,1,i
394,9,0,i
395,8,0,i
396,5,0,i
397,4,0,i
398,6,0,i
399,2,1,i
400,2,1,s
401,6,1,i
402,6,0,i
403,9,0,i
404,7,1,i
405,5,1,i
406,3,1,i
407,4,0,i
408,7,1,i
409,13,0,i
410,7,1,i
411,5,0,i
412,8,1,i
413,4,1,i
414,7,1,i
415,5,0,i
416,4,1,i
417,6,0,i
418,1,1,s
419,4,1,i
420,6,0,i
421,8,0,i
422,6,1,i
423,7,0,i
424,4,1,i
425,5,0,i
426,5,0,s
427,4,0,i
428,4,0,i
429,6,1,i
430,8,1,i
431,8,0,i
432,9,1,i
433,12,1,i
434,7,1,i
435,9,1,i
436,6,0,i
437,8,1,i
438,5,1,i
439,8,1,i
440,6,0,i
441,7,0,i
442,4,0,i
443,4,1,i
444,12,0,i
445,10,0,i
446,8,0,i
447,5,0,i
448,7,0,i
449,7,1,i
450,4,1,s
451,3,1,i
452,7,1,i
453,11,0,i
454,5,1,i
455,8,0,i
456,7,1,i
457,3,1,i
458,8,1,i
459,6,1,i
460,9,0,i
461,8,1,i
462,7,1,i
463,8,0,i
464,7,0,i
465,6,0,i
466,7,1,i
467,10,1,i
468,12,1,i
469,11,0,i
470,5,1,i
471,6,1,i
472,5,1,i
473,5,0,i
474,6,0,i
475,6,1,i
476,7,1,s
477,7,0,i
478,7,1,i
479,10,0,i
480,7,1,i
481,4,1,i
482,4,0,s
483,6,1,i
484,4,0,i
485,3,0,i
486,7,0,i
487,6,0,i
488,9,1,i
489,2,1,s
490,3,1,i
491,8,0,i
492,4,0,s
493,12,0,i
494,6,1,i
495,3,0,i
496,5,0,i
497,10,1,i
498,5,1,i
499,7,1,i
500,3,0,i
501,8,1,i
502,3,1,i
503,8,1,i
504,8,0,i
505,4,1,i
506,2,1,i
507,6,0,i
508,6,1,i
509,6,0,i
510,5,0,i
511,6,0,i
512,6,1,i
513,6,0,i
514,8,0,i
515,7,0,i
516,7,1,i
517,5,1,i
518,6,1,i
519,9,1,i
520,6,0,i
521,2,1,i
522,2,0,i
523,6,1,i
524,3,1,s
525,6,1,i
526,4,1,i
527,6,1,i
528,9,0,i
529,9,1,i
530,9,0,i
531,5,0,i
