"","sim_i","t","out","in"
"1",1,1,53,1
"2",1,1,219,1
"3",1,1,243,1
"4",1,1,468,1
"5",1,1,730,1
"6",1,1,783,1
"7",1,1,460,2
"8",1,1,1279,2
"9",1,1,1880,2
"10",1,1,588,3
"11",1,1,866,3
"12",1,1,970,3
"13",1,1,1140,3
"14",1,1,59,4
"15",1,1,752,4
"16",1,1,1333,4
"17",1,1,488,5
"18",1,1,1059,5
"19",1,1,1071,5
"20",1,1,1084,5
"21",1,1,1157,5
"22",1,1,1633,5
"23",1,1,1871,5
"24",1,1,1984,5
"25",1,1,79,6
"26",1,1,317,6
"27",1,1,718,6
"28",1,1,1057,6
"29",1,1,1271,6
"30",1,1,1436,6
"31",1,1,255,7
"32",1,1,512,7
"33",1,1,628,7
"34",1,1,719,8
"35",1,1,728,8
"36",1,1,744,8
"37",1,1,60,9
"38",1,1,909,9
"39",1,1,1520,9
"40",1,1,1956,9
"41",1,1,1533,10
"42",1,1,1832,10
"43",1,1,1947,10
"44",1,1,536,11
"45",1,1,1860,11
"46",1,1,1984,11
"47",1,1,180,12
"48",1,1,534,12
"49",1,1,888,12
"50",1,1,1153,12
"51",1,1,1296,12
"52",1,1,63,13
"53",1,1,674,13
"54",1,1,818,13
"55",1,1,1033,14
"56",1,1,1516,14
"57",1,1,1774,14
"58",1,1,281,15
"59",1,1,303,15
"60",1,1,315,15
"61",1,1,1484,15
"62",1,1,616,16
"63",1,1,964,16
"64",1,1,985,16
"65",1,1,1156,16
"66",1,1,1248,16
"67",1,1,1654,16
"68",1,1,1671,17
"69",1,1,642,18
"70",1,1,782,18
"71",1,1,967,18
"72",1,1,1227,18
"73",1,1,1318,18
"74",1,1,1357,18
"75",1,1,1796,18
"76",1,1,536,19
"77",1,1,599,19
"78",1,1,1669,19
"79",1,1,519,20
"80",1,1,679,20
"81",1,1,1065,21
"82",1,1,1520,21
"83",1,1,1890,21
"84",1,1,531,22
"85",1,1,980,22
"86",1,1,1718,22
"87",1,1,1841,22
"88",1,1,1922,22
"89",1,1,1927,22
"90",1,1,1448,23
"91",1,1,1524,23
"92",1,1,1626,23
"93",1,1,1901,23
"94",1,1,553,24
"95",1,1,1500,24
"96",1,1,278,25
"97",1,1,484,25
"98",1,1,997,25
"99",1,1,1383,25
"100",1,1,1632,25
"101",1,1,1855,25
"102",1,1,551,26
"103",1,1,575,26
"104",1,1,1211,26
"105",1,1,1710,26
"106",1,1,1990,26
"107",1,1,856,27
"108",1,1,891,27
"109",1,1,1291,27
"110",1,1,1749,27
"111",1,1,762,28
"112",1,1,1857,28
"113",1,1,1993,28
"114",1,1,359,30
"115",1,1,468,30
"116",1,1,1149,30
"117",1,1,1540,30
"118",1,1,108,31
"119",1,1,346,31
"120",1,1,518,31
"121",1,1,678,31
"122",1,1,1470,31
"123",1,1,471,32
"124",1,1,913,32
"125",1,1,957,32
"126",1,1,490,34
"127",1,1,731,34
"128",1,1,1264,34
"129",1,1,311,35
"130",1,1,531,35
"131",1,1,53,36
"132",1,1,735,36
"133",1,1,1414,36
"134",1,1,1136,37
"135",1,1,1742,37
"136",1,1,484,38
"137",1,1,576,38
"138",1,1,983,38
"139",1,1,425,39
"140",1,1,1327,39
"141",1,1,1597,39
"142",1,1,1986,39
"143",1,1,48,40
"144",1,1,231,40
"145",1,1,239,40
"146",1,1,897,40
"147",1,1,1554,41
"148",1,1,340,42
"149",1,1,1197,42
"150",1,1,1475,42
"151",1,1,63,43
"152",1,1,76,43
"153",1,1,205,43
"154",1,1,565,43
"155",1,1,761,43
"156",1,1,824,44
"157",1,1,989,44
"158",1,1,1053,44
"159",1,1,1713,44
"160",1,1,366,45
"161",1,1,478,46
"162",1,1,1561,46
"163",1,1,1567,46
"164",1,1,1197,47
"165",1,1,1288,47
"166",1,1,1380,47
"167",1,1,1050,48
"168",1,1,1932,48
"169",1,1,92,49
"170",1,1,383,49
"171",1,1,1297,49
"172",1,1,356,50
"173",1,1,425,50
"174",1,1,818,50
"175",1,1,1327,50
"176",1,1,1497,50
"177",1,1,1531,50
"178",1,1,1624,50
"179",1,1,1710,50
"180",1,1,265,51
"181",1,1,291,51
"182",1,1,998,51
"183",1,1,1067,51
"184",1,1,1596,51
"185",1,1,383,52
"186",1,1,681,52
"187",1,1,1502,52
"188",1,1,150,53
"189",1,1,449,53
"190",1,1,1001,53
"191",1,1,1794,53
"192",1,1,214,54
"193",1,1,373,54
"194",1,1,666,54
"195",1,1,1043,54
"196",1,1,1524,54
"197",1,1,1799,54
"198",1,1,152,55
"199",1,1,574,55
"200",1,1,1933,55
"201",1,1,1987,55
"202",1,1,173,56
"203",1,1,224,56
"204",1,1,1531,56
"205",1,1,1749,56
"206",1,1,112,57
"207",1,1,572,57
"208",1,1,1031,57
"209",1,1,1166,57
"210",1,1,1423,57
"211",1,1,1628,57
"212",1,1,186,58
"213",1,1,200,58
"214",1,1,1423,58
"215",1,1,92,59
"216",1,1,1789,59
"217",1,1,558,61
"218",1,1,619,61
"219",1,1,962,61
"220",1,1,1841,61
"221",1,1,261,62
"222",1,1,355,62
"223",1,1,1799,62
"224",1,1,216,63
"225",1,1,1374,63
"226",1,1,1406,63
"227",1,1,1659,63
"228",1,1,153,64
"229",1,1,682,64
"230",1,1,837,64
"231",1,1,1761,64
"232",1,1,1834,64
"233",1,1,187,65
"234",1,1,1245,65
"235",1,1,116,66
"236",1,1,476,66
"237",1,1,715,66
"238",1,1,1009,66
"239",1,1,1269,66
"240",1,1,1979,66
"241",1,1,181,67
"242",1,1,222,67
"243",1,1,1082,67
"244",1,1,1145,67
"245",1,1,1492,68
"246",1,1,1528,68
"247",1,1,1824,68
"248",1,1,660,69
"249",1,1,682,69
"250",1,1,1415,69
"251",1,1,423,70
"252",1,1,1292,70
"253",1,1,1554,70
"254",1,1,1763,70
"255",1,1,338,71
"256",1,1,517,71
"257",1,1,1196,71
"258",1,1,1683,71
"259",1,1,301,72
"260",1,1,683,72
"261",1,1,720,72
"262",1,1,1805,72
"263",1,1,1847,72
"264",1,1,1653,73
"265",1,1,152,74
"266",1,1,969,74
"267",1,1,1019,74
"268",1,1,1089,74
"269",1,1,550,75
"270",1,1,983,75
"271",1,1,1032,75
"272",1,1,1279,75
"273",1,1,1440,75
"274",1,1,365,76
"275",1,1,449,76
"276",1,1,630,76
"277",1,1,1213,76
"278",1,1,1439,76
"279",1,1,1670,76
"280",1,1,1759,76
"281",1,1,618,77
"282",1,1,973,77
"283",1,1,1544,77
"284",1,1,1829,77
"285",1,1,395,78
"286",1,1,547,78
"287",1,1,763,79
"288",1,1,942,79
"289",1,1,1474,79
"290",1,1,1703,79
"291",1,1,227,80
"292",1,1,922,80
"293",1,1,1209,80
"294",1,1,1913,80
"295",1,1,249,81
"296",1,1,554,81
"297",1,1,1263,81
"298",1,1,1460,81
"299",1,1,1715,81
"300",1,1,727,82
"301",1,1,1531,82
"302",1,1,1560,82
"303",1,1,519,83
"304",1,1,1650,83
"305",1,1,1795,83
"306",1,1,317,84
"307",1,1,924,84
"308",1,1,1180,84
"309",1,1,106,85
"310",1,1,255,85
"311",1,1,1209,85
"312",1,1,1309,85
"313",1,1,254,86
"314",1,1,474,86
"315",1,1,479,86
"316",1,1,810,86
"317",1,1,310,87
"318",1,1,376,87
"319",1,1,1383,87
"320",1,1,179,88
"321",1,1,374,88
"322",1,1,1461,88
"323",1,1,1804,88
"324",1,1,1884,88
"325",1,1,803,89
"326",1,1,1394,89
"327",1,1,1808,89
"328",1,1,276,90
"329",1,1,646,90
"330",1,1,1939,90
"331",1,1,370,91
"332",1,1,465,91
"333",1,1,1119,91
"334",1,1,1927,91
"335",1,1,1680,92
"336",1,1,794,93
"337",1,1,557,94
"338",1,1,624,94
"339",1,1,1921,94
"340",1,1,1927,94
"341",1,1,785,95
"342",1,1,1446,95
"343",1,1,282,96
"344",1,1,1180,96
"345",1,1,1364,96
"346",1,1,1397,96
"347",1,1,1874,96
"348",1,1,157,97
"349",1,1,736,97
"350",1,1,1520,97
"351",1,1,1861,97
"352",1,1,152,98
"353",1,1,220,98
"354",1,1,239,98
"355",1,1,345,98
"356",1,1,660,98
"357",1,1,234,99
"358",1,1,577,99
"359",1,1,1452,99
"360",1,1,1550,99
"361",1,1,142,100
"362",1,1,608,100
"363",1,1,786,100
"364",1,1,967,100
"365",1,1,1144,100
"366",1,1,1536,100
"367",1,1,1985,100
"368",1,1,190,101
"369",1,1,537,101
"370",1,1,1022,101
"371",1,1,1404,101
"372",1,1,641,102
"373",1,1,1421,102
"374",1,1,1433,102
"375",1,1,1282,103
"376",1,1,315,104
"377",1,1,368,104
"378",1,1,411,104
"379",1,1,585,104
"380",1,1,1100,104
"381",1,1,1237,104
"382",1,1,1417,104
"383",1,1,1827,105
"384",1,1,1872,105
"385",1,1,1549,106
"386",1,1,1577,106
"387",1,1,192,107
"388",1,1,441,108
"389",1,1,832,108
"390",1,1,1253,108
"391",1,1,1302,108
"392",1,1,1606,108
"393",1,1,389,109
"394",1,1,420,109
"395",1,1,1897,109
"396",1,1,550,110
"397",1,1,654,110
"398",1,1,805,110
"399",1,1,1771,110
"400",1,1,551,112
"401",1,1,648,112
"402",1,1,1813,112
"403",1,1,1941,112
"404",1,1,268,113
"405",1,1,422,113
"406",1,1,598,113
"407",1,1,1220,113
"408",1,1,1752,113
"409",1,1,1798,113
"410",1,1,1911,113
"411",1,1,328,114
"412",1,1,442,114
"413",1,1,1084,114
"414",1,1,1231,114
"415",1,1,1351,114
"416",1,1,1745,114
"417",1,1,1789,114
"418",1,1,211,115
"419",1,1,431,115
"420",1,1,1091,115
"421",1,1,1094,115
"422",1,1,1439,115
"423",1,1,1485,115
"424",1,1,183,116
"425",1,1,1274,116
"426",1,1,1790,116
"427",1,1,1959,116
"428",1,1,775,117
"429",1,1,938,117
"430",1,1,1165,117
"431",1,1,1284,117
"432",1,1,1854,117
"433",1,1,370,118
"434",1,1,767,118
"435",1,1,888,118
"436",1,1,989,118
"437",1,1,1607,118
"438",1,1,198,119
"439",1,1,561,119
"440",1,1,742,119
"441",1,1,1098,119
"442",1,1,1109,119
"443",1,1,1130,119
"444",1,1,1391,119
"445",1,1,747,120
"446",1,1,1877,120
"447",1,1,964,121
"448",1,1,1170,121
"449",1,1,1313,121
"450",1,1,1367,121
"451",1,1,1731,121
"452",1,1,1984,122
"453",1,1,682,123
"454",1,1,1892,123
"455",1,1,546,124
"456",1,1,837,124
"457",1,1,1373,124
"458",1,1,307,125
"459",1,1,495,125
"460",1,1,1515,125
"461",1,1,849,126
"462",1,1,1334,126
"463",1,1,176,127
"464",1,1,565,127
"465",1,1,810,127
"466",1,1,1837,127
"467",1,1,1931,127
"468",1,1,1950,127
"469",1,1,1701,128
"470",1,1,296,129
"471",1,1,354,129
"472",1,1,710,129
"473",1,1,721,129
"474",1,1,1054,129
"475",1,1,523,130
"476",1,1,928,130
"477",1,1,1244,130
