"","sim_i","t","out","in"
"1",1,1,331,1
"2",1,1,929,1
"3",1,1,956,1
"4",1,1,983,1
"5",1,1,1586,1
"6",1,1,2209,1
"7",1,1,2231,1
"8",1,1,2273,1
"9",1,1,2606,1
"10",1,1,162,2
"11",1,1,529,2
"12",1,1,1441,2
"13",1,1,1953,2
"14",1,1,2728,2
"15",1,1,28,3
"16",1,1,253,3
"17",1,1,1817,3
"18",1,1,1948,3
"19",1,1,2246,3
"20",1,1,2639,3
"21",1,1,96,4
"22",1,1,494,4
"23",1,1,686,4
"24",1,1,1226,4
"25",1,1,1698,4
"26",1,1,2799,4
"27",1,1,2909,4
"28",1,1,331,5
"29",1,1,642,5
"30",1,1,1160,5
"31",1,1,1552,5
"32",1,1,1564,5
"33",1,1,1957,5
"34",1,1,2432,5
"35",1,1,2952,5
"36",1,1,1869,6
"37",1,1,308,8
"38",1,1,1499,8
"39",1,1,1922,8
"40",1,1,2188,8
"41",1,1,276,9
"42",1,1,938,9
"43",1,1,1384,9
"44",1,1,1645,9
"45",1,1,2289,9
"46",1,1,581,10
"47",1,1,1124,10
"48",1,1,1341,10
"49",1,1,2915,10
"50",1,1,316,11
"51",1,1,389,11
"52",1,1,800,11
"53",1,1,953,11
"54",1,1,1073,11
"55",1,1,1443,11
"56",1,1,1625,11
"57",1,1,2876,11
"58",1,1,1303,12
"59",1,1,2017,12
"60",1,1,2149,12
"61",1,1,2153,12
"62",1,1,2303,12
"63",1,1,2802,12
"64",1,1,646,13
"65",1,1,968,13
"66",1,1,1595,13
"67",1,1,2451,13
"68",1,1,68,14
"69",1,1,335,14
"70",1,1,1351,14
"71",1,1,1622,14
"72",1,1,1765,14
"73",1,1,1783,14
"74",1,1,2568,14
"75",1,1,367,15
"76",1,1,702,15
"77",1,1,984,15
"78",1,1,995,15
"79",1,1,2003,15
"80",1,1,2763,15
"81",1,1,2916,15
"82",1,1,57,16
"83",1,1,264,16
"84",1,1,294,16
"85",1,1,1703,16
"86",1,1,1962,16
"87",1,1,2384,16
"88",1,1,860,17
"89",1,1,1564,17
"90",1,1,2078,17
"91",1,1,2154,17
"92",1,1,2349,17
"93",1,1,39,18
"94",1,1,644,18
"95",1,1,991,18
"96",1,1,1118,18
"97",1,1,2789,18
"98",1,1,940,19
"99",1,1,2701,19
"100",1,1,2876,19
"101",1,1,694,20
"102",1,1,1190,20
"103",1,1,1274,20
"104",1,1,1513,20
"105",1,1,1962,20
"106",1,1,2225,20
"107",1,1,2640,20
"108",1,1,2903,20
"109",1,1,135,21
"110",1,1,719,21
"111",1,1,1590,21
"112",1,1,1652,21
"113",1,1,2031,21
"114",1,1,2505,21
"115",1,1,23,22
"116",1,1,1213,22
"117",1,1,1396,22
"118",1,1,1523,22
"119",1,1,1861,22
"120",1,1,2013,22
"121",1,1,2286,22
"122",1,1,2853,22
"123",1,1,219,23
"124",1,1,1605,23
"125",1,1,945,24
"126",1,1,1538,24
"127",1,1,2515,24
"128",1,1,2869,24
"129",1,1,1239,25
"130",1,1,2028,25
"131",1,1,2092,25
"132",1,1,2097,25
"133",1,1,2116,25
"134",1,1,2601,25
"135",1,1,558,26
"136",1,1,1508,26
"137",1,1,1685,26
"138",1,1,2967,26
"139",1,1,195,27
"140",1,1,2400,27
"141",1,1,2571,27
"142",1,1,2618,27
"143",1,1,2798,27
"144",1,1,2869,27
"145",1,1,458,28
"146",1,1,695,28
"147",1,1,1538,28
"148",1,1,1893,28
"149",1,1,1978,28
"150",1,1,2607,28
"151",1,1,200,29
"152",1,1,549,29
"153",1,1,704,29
"154",1,1,1542,29
"155",1,1,1731,29
"156",1,1,1790,29
"157",1,1,2072,29
"158",1,1,317,30
"159",1,1,927,30
"160",1,1,1121,30
"161",1,1,2411,30
"162",1,1,89,31
"163",1,1,141,31
"164",1,1,2306,31
"165",1,1,2502,31
"166",1,1,2816,31
"167",1,1,961,32
"168",1,1,1070,32
"169",1,1,1969,32
"170",1,1,2095,32
"171",1,1,2175,32
"172",1,1,2467,32
"173",1,1,108,33
"174",1,1,391,33
"175",1,1,481,33
"176",1,1,539,33
"177",1,1,870,33
"178",1,1,1216,33
"179",1,1,1893,33
"180",1,1,2449,33
"181",1,1,276,34
"182",1,1,576,34
"183",1,1,1039,34
"184",1,1,1589,34
"185",1,1,1632,34
"186",1,1,2289,34
"187",1,1,753,35
"188",1,1,1095,35
"189",1,1,1328,35
"190",1,1,1867,35
"191",1,1,2124,35
"192",1,1,2505,35
"193",1,1,2511,35
"194",1,1,1025,36
"195",1,1,2220,36
"196",1,1,2775,36
"197",1,1,224,37
"198",1,1,427,37
"199",1,1,2615,37
"200",1,1,1023,38
"201",1,1,1166,38
"202",1,1,1247,39
"203",1,1,1360,39
"204",1,1,79,40
"205",1,1,220,40
"206",1,1,1218,40
"207",1,1,2216,40
"208",1,1,201,41
"209",1,1,1489,41
"210",1,1,1546,41
"211",1,1,1651,41
"212",1,1,1915,41
"213",1,1,2355,41
"214",1,1,2884,41
"215",1,1,1177,42
"216",1,1,1537,42
"217",1,1,2888,42
"218",1,1,332,43
"219",1,1,511,43
"220",1,1,639,43
"221",1,1,2290,43
"222",1,1,2324,43
"223",1,1,445,44
"224",1,1,713,44
"225",1,1,827,44
"226",1,1,1140,44
"227",1,1,1405,44
"228",1,1,1427,44
"229",1,1,1526,44
"230",1,1,1761,44
"231",1,1,1893,44
"232",1,1,1951,44
"233",1,1,2051,44
"234",1,1,2386,44
"235",1,1,2838,44
"236",1,1,572,45
"237",1,1,819,45
"238",1,1,1203,45
"239",1,1,2675,45
"240",1,1,1319,46
"241",1,1,1451,46
"242",1,1,1539,46
"243",1,1,1759,46
"244",1,1,1931,46
"245",1,1,284,47
"246",1,1,595,47
"247",1,1,1333,47
"248",1,1,2546,47
"249",1,1,747,48
"250",1,1,960,48
"251",1,1,1187,48
"252",1,1,1768,48
"253",1,1,2354,48
"254",1,1,2376,48
"255",1,1,151,49
"256",1,1,1859,49
"257",1,1,1990,49
"258",1,1,2482,49
"259",1,1,2947,49
"260",1,1,63,50
"261",1,1,1743,50
"262",1,1,1794,50
"263",1,1,1930,50
"264",1,1,2087,50
"265",1,1,2347,50
"266",1,1,2456,50
"267",1,1,2827,50
"268",1,1,113,51
"269",1,1,235,51
"270",1,1,927,51
"271",1,1,1059,51
"272",1,1,1354,51
"273",1,1,1372,51
"274",1,1,2187,51
"275",1,1,2584,51
"276",1,1,2608,51
"277",1,1,273,52
"278",1,1,2593,52
"279",1,1,2739,52
"280",1,1,130,53
"281",1,1,270,53
"282",1,1,1033,53
"283",1,1,1049,53
"284",1,1,1428,53
"285",1,1,2781,53
"286",1,1,196,54
"287",1,1,556,54
"288",1,1,560,54
"289",1,1,1136,54
"290",1,1,1238,54
"291",1,1,2402,54
"292",1,1,1904,55
"293",1,1,2585,55
"294",1,1,2681,55
"295",1,1,106,56
"296",1,1,377,56
"297",1,1,514,56
"298",1,1,1492,56
"299",1,1,1547,56
"300",1,1,2773,56
"301",1,1,2811,56
"302",1,1,2929,56
"303",1,1,1924,57
"304",1,1,2166,57
"305",1,1,2275,57
"306",1,1,2376,57
"307",1,1,2911,57
"308",1,1,2928,57
"309",1,1,1154,58
"310",1,1,1402,58
"311",1,1,2408,58
"312",1,1,146,59
"313",1,1,253,59
"314",1,1,706,60
"315",1,1,729,60
"316",1,1,2348,60
"317",1,1,2433,60
"318",1,1,2531,60
"319",1,1,1688,61
"320",1,1,1828,62
"321",1,1,2130,62
"322",1,1,1145,63
"323",1,1,1275,63
"324",1,1,1811,63
"325",1,1,2519,63
"326",1,1,2672,63
"327",1,1,417,64
"328",1,1,608,64
"329",1,1,747,64
"330",1,1,2170,64
"331",1,1,2433,64
"332",1,1,221,65
"333",1,1,651,65
"334",1,1,1505,65
"335",1,1,1642,65
"336",1,1,1952,65
"337",1,1,2769,65
"338",1,1,512,66
"339",1,1,1925,66
"340",1,1,2185,66
"341",1,1,632,67
"342",1,1,1125,67
"343",1,1,1236,67
"344",1,1,1965,67
"345",1,1,721,68
"346",1,1,2750,68
"347",1,1,2890,68
"348",1,1,134,69
"349",1,1,375,69
"350",1,1,2414,69
"351",1,1,2837,69
"352",1,1,2961,69
"353",1,1,1535,70
"354",1,1,1718,70
"355",1,1,2617,70
"356",1,1,76,71
"357",1,1,303,71
"358",1,1,1612,71
"359",1,1,1912,71
"360",1,1,2020,71
"361",1,1,2848,71
"362",1,1,313,72
"363",1,1,900,72
"364",1,1,1055,72
"365",1,1,2018,72
"366",1,1,526,73
"367",1,1,590,73
"368",1,1,1595,73
"369",1,1,1738,73
"370",1,1,2305,73
"371",1,1,312,74
"372",1,1,610,74
"373",1,1,754,74
"374",1,1,1340,74
"375",1,1,1771,74
"376",1,1,320,75
"377",1,1,884,75
"378",1,1,1682,75
"379",1,1,1743,75
"380",1,1,1818,75
"381",1,1,1857,76
"382",1,1,2052,76
"383",1,1,1105,77
"384",1,1,1299,77
"385",1,1,1698,77
"386",1,1,2929,77
"387",1,1,690,78
"388",1,1,2798,78
"389",1,1,974,79
"390",1,1,1032,79
"391",1,1,2289,79
"392",1,1,2481,79
"393",1,1,2586,79
"394",1,1,2916,79
"395",1,1,664,80
"396",1,1,679,80
"397",1,1,790,80
"398",1,1,917,80
"399",1,1,971,80
"400",1,1,2419,80
"401",1,1,2575,80
"402",1,1,2929,80
"403",1,1,183,81
"404",1,1,466,81
"405",1,1,490,81
"406",1,1,710,81
"407",1,1,1447,81
"408",1,1,2259,81
"409",1,1,2583,81
"410",1,1,391,82
"411",1,1,749,82
"412",1,1,796,82
"413",1,1,1521,82
"414",1,1,1853,82
"415",1,1,1892,82
"416",1,1,2305,82
"417",1,1,2430,82
"418",1,1,2897,82
"419",1,1,2981,82
"420",1,1,1036,83
"421",1,1,1084,83
"422",1,1,1201,83
"423",1,1,1557,83
"424",1,1,2206,83
"425",1,1,2590,83
"426",1,1,2876,83
"427",1,1,302,84
"428",1,1,978,84
"429",1,1,1711,84
"430",1,1,2584,84
"431",1,1,2976,84
"432",1,1,1497,85
"433",1,1,1834,85
"434",1,1,2958,85
"435",1,1,100,86
"436",1,1,111,86
"437",1,1,203,86
"438",1,1,812,86
"439",1,1,2007,86
"440",1,1,2562,86
"441",1,1,404,87
"442",1,1,923,87
"443",1,1,1416,87
"444",1,1,1879,87
"445",1,1,2403,87
"446",1,1,2462,87
"447",1,1,173,88
"448",1,1,207,88
"449",1,1,2718,88
"450",1,1,284,89
"451",1,1,379,89
"452",1,1,653,89
"453",1,1,1770,89
"454",1,1,1807,89
"455",1,1,2085,89
"456",1,1,2103,89
"457",1,1,2359,89
"458",1,1,2541,89
"459",1,1,2723,89
"460",1,1,2938,89
"461",1,1,144,90
"462",1,1,793,90
"463",1,1,1005,90
"464",1,1,1026,90
"465",1,1,1390,90
"466",1,1,1579,90
"467",1,1,1946,90
"468",1,1,130,91
"469",1,1,244,91
"470",1,1,423,91
"471",1,1,634,91
"472",1,1,707,91
"473",1,1,2887,91
"474",1,1,641,92
"475",1,1,801,92
"476",1,1,1373,92
"477",1,1,2439,92
"478",1,1,2684,92
"479",1,1,395,93
"480",1,1,963,93
"481",1,1,1127,93
"482",1,1,1513,93
"483",1,1,2006,93
"484",1,1,2653,93
"485",1,1,2780,93
"486",1,1,1045,94
"487",1,1,2062,94
"488",1,1,2519,94
"489",1,1,2715,94
"490",1,1,2764,94
"491",1,1,1245,95
"492",1,1,1860,95
"493",1,1,2085,95
"494",1,1,2552,95
"495",1,1,2636,95
"496",1,1,2875,95
"497",1,1,201,96
"498",1,1,1286,96
"499",1,1,1825,96
"500",1,1,2221,96
"501",1,1,2347,96
"502",1,1,2910,96
"503",1,1,2723,97
"504",1,1,105,98
"505",1,1,420,98
"506",1,1,505,98
"507",1,1,653,98
"508",1,1,912,98
"509",1,1,2103,98
"510",1,1,2414,98
"511",1,1,2671,98
"512",1,1,425,99
"513",1,1,693,99
"514",1,1,2334,99
"515",1,1,150,100
"516",1,1,526,100
"517",1,1,1850,100
"518",1,1,2700,100
"519",1,1,2760,100
"520",1,1,248,101
"521",1,1,676,101
"522",1,1,1892,101
"523",1,1,842,102
"524",1,1,1023,102
"525",1,1,1851,102
"526",1,1,2082,102
"527",1,1,2625,102
"528",1,1,2901,102
"529",1,1,393,103
"530",1,1,670,103
"531",1,1,1600,103
"532",1,1,1843,103
"533",1,1,356,104
"534",1,1,793,104
"535",1,1,813,104
"536",1,1,969,104
"537",1,1,1519,104
"538",1,1,2498,104
"539",1,1,305,105
"540",1,1,363,105
"541",1,1,533,105
"542",1,1,1683,105
"543",1,1,1953,105
"544",1,1,2496,105
"545",1,1,2866,105
"546",1,1,267,106
"547",1,1,501,106
"548",1,1,1220,106
"549",1,1,1247,106
"550",1,1,1594,106
"551",1,1,1996,106
"552",1,1,462,107
"553",1,1,918,107
"554",1,1,1127,107
"555",1,1,1278,107
"556",1,1,1331,107
"557",1,1,1405,107
"558",1,1,1655,107
"559",1,1,1676,107
"560",1,1,2518,107
"561",1,1,953,108
"562",1,1,2083,108
"563",1,1,2132,108
"564",1,1,2542,108
"565",1,1,2789,108
"566",1,1,2822,108
"567",1,1,2891,108
"568",1,1,302,109
"569",1,1,560,109
"570",1,1,595,109
"571",1,1,703,109
"572",1,1,1545,109
"573",1,1,1846,109
"574",1,1,2234,109
"575",1,1,2736,109
"576",1,1,271,110
"577",1,1,1089,110
"578",1,1,1416,110
"579",1,1,1668,110
"580",1,1,1747,110
"581",1,1,131,111
"582",1,1,1531,111
"583",1,1,1569,111
"584",1,1,1827,111
"585",1,1,2102,111
"586",1,1,160,112
"587",1,1,358,112
"588",1,1,432,112
"589",1,1,514,112
"590",1,1,651,112
"591",1,1,819,112
"592",1,1,966,112
"593",1,1,1474,112
"594",1,1,1643,112
"595",1,1,1761,112
"596",1,1,1770,112
"597",1,1,2485,112
"598",1,1,2641,112
"599",1,1,2773,112
"600",1,1,2875,112
"601",1,1,124,113
"602",1,1,834,113
"603",1,1,2097,113
"604",1,1,2100,113
"605",1,1,2865,113
"606",1,1,827,114
"607",1,1,1085,114
"608",1,1,1584,114
"609",1,1,489,115
"610",1,1,595,115
"611",1,1,720,115
"612",1,1,1178,115
"613",1,1,1571,115
"614",1,1,2222,115
"615",1,1,2712,115
"616",1,1,361,116
"617",1,1,541,116
"618",1,1,1538,116
"619",1,1,2519,116
"620",1,1,2927,116
"621",1,1,307,117
"622",1,1,934,117
"623",1,1,1833,117
"624",1,1,2890,117
"625",1,1,434,118
"626",1,1,1188,118
"627",1,1,1197,118
"628",1,1,1224,118
"629",1,1,2124,118
"630",1,1,2402,118
"631",1,1,142,119
"632",1,1,1781,119
"633",1,1,1854,119
"634",1,1,2048,119
"635",1,1,2701,119
"636",1,1,390,120
"637",1,1,713,120
"638",1,1,1009,120
"639",1,1,1180,120
"640",1,1,1256,120
"641",1,1,2038,120
"642",1,1,326,121
"643",1,1,1265,121
"644",1,1,1666,121
"645",1,1,1672,121
"646",1,1,2022,121
"647",1,1,2535,121
"648",1,1,2629,121
"649",1,1,183,122
"650",1,1,343,122
"651",1,1,840,122
"652",1,1,1026,122
"653",1,1,1465,122
"654",1,1,1880,122
"655",1,1,2310,122
"656",1,1,2924,122
"657",1,1,550,123
"658",1,1,1580,123
"659",1,1,2344,123
"660",1,1,612,124
"661",1,1,1496,124
"662",1,1,1674,124
"663",1,1,2200,124
"664",1,1,2476,124
"665",1,1,2524,124
"666",1,1,851,125
"667",1,1,1208,125
"668",1,1,1391,125
"669",1,1,2623,125
"670",1,1,493,126
"671",1,1,980,126
"672",1,1,2633,126
"673",1,1,1136,127
"674",1,1,1745,127
"675",1,1,2104,128
"676",1,1,2557,128
"677",1,1,260,129
"678",1,1,735,129
"679",1,1,1102,129
"680",1,1,1106,129
"681",1,1,2147,129
"682",1,1,2254,129
"683",1,1,834,130
"684",1,1,1102,130
"685",1,1,1528,130
"686",1,1,1719,130
"687",1,1,1995,130
"688",1,1,2613,130
"689",1,1,2657,130
"690",1,1,1339,131
"691",1,1,1603,131
"692",1,1,2412,131
"693",1,1,2792,131
"694",1,1,152,132
"695",1,1,879,132
"696",1,1,1120,132
"697",1,1,1206,132
"698",1,1,1213,132
"699",1,1,365,133
"700",1,1,382,133
"701",1,1,815,133
"702",1,1,1080,133
"703",1,1,1145,133
"704",1,1,1521,133
"705",1,1,1559,133
"706",1,1,1827,133
"707",1,1,2096,133
"708",1,1,2661,133
"709",1,1,2672,133
"710",1,1,835,134
"711",1,1,1399,134
"712",1,1,1443,134
"713",1,1,2019,134
"714",1,1,2155,134
"715",1,1,2175,134
"716",1,1,2282,134
"717",1,1,2496,134
"718",1,1,2607,134
"719",1,1,294,135
"720",1,1,368,135
"721",1,1,1196,135
"722",1,1,1322,135
"723",1,1,2246,135
"724",1,1,360,136
"725",1,1,1071,136
"726",1,1,1380,136
"727",1,1,2910,136
"728",1,1,800,137
"729",1,1,1012,137
"730",1,1,1391,137
"731",1,1,2370,137
"732",1,1,576,138
"733",1,1,748,138
"734",1,1,1496,138
"735",1,1,2004,138
"736",1,1,2460,138
"737",1,1,1341,139
"738",1,1,1490,139
"739",1,1,1660,139
"740",1,1,1765,139
"741",1,1,2127,139
"742",1,1,783,140
"743",1,1,1334,140
"744",1,1,1392,140
"745",1,1,1192,141
"746",1,1,1791,141
"747",1,1,2060,141
"748",1,1,191,142
"749",1,1,1257,142
"750",1,1,1690,142
"751",1,1,2000,142
"752",1,1,2212,142
"753",1,1,2255,142
"754",1,1,2600,142
"755",1,1,2643,142
"756",1,1,368,143
"757",1,1,392,143
"758",1,1,978,143
"759",1,1,1388,143
"760",1,1,153,144
"761",1,1,212,144
"762",1,1,244,144
"763",1,1,362,144
"764",1,1,381,144
"765",1,1,399,144
"766",1,1,650,144
"767",1,1,1916,144
"768",1,1,1920,144
"769",1,1,2092,144
"770",1,1,2208,144
"771",1,1,2480,144
"772",1,1,211,145
"773",1,1,268,145
"774",1,1,484,145
"775",1,1,1091,145
"776",1,1,1324,145
"777",1,1,1369,145
"778",1,1,1467,145
"779",1,1,1646,145
"780",1,1,1849,145
"781",1,1,1914,145
"782",1,1,2868,145
"783",1,1,1883,146
"784",1,1,2243,146
"785",1,1,2284,146
"786",1,1,1421,147
"787",1,1,1747,147
"788",1,1,2159,147
"789",1,1,874,148
"790",1,1,1621,148
"791",1,1,1677,148
"792",1,1,2379,148
"793",1,1,2468,148
"794",1,1,2959,148
"795",1,1,237,149
"796",1,1,713,149
"797",1,1,1366,149
"798",1,1,1520,149
"799",1,1,1959,149
"800",1,1,2297,149
"801",1,1,2364,149
"802",1,1,2864,149
"803",1,1,919,150
"804",1,1,2093,150
"805",1,1,2148,150
"806",1,1,2304,150
"807",1,1,309,151
"808",1,1,982,151
"809",1,1,1304,151
"810",1,1,1592,151
"811",1,1,1940,151
"812",1,1,2808,151
"813",1,1,2859,151
"814",1,1,2893,151
"815",1,1,2910,151
"816",1,1,1048,152
"817",1,1,2760,152
"818",1,1,245,153
"819",1,1,576,153
"820",1,1,728,153
"821",1,1,1574,153
"822",1,1,1621,153
"823",1,1,2736,153
"824",1,1,2925,153
"825",1,1,742,154
"826",1,1,913,154
"827",1,1,933,154
"828",1,1,1244,154
"829",1,1,1657,154
"830",1,1,2762,154
"831",1,1,1135,155
"832",1,1,1391,155
"833",1,1,2476,155
"834",1,1,2871,155
"835",1,1,336,156
"836",1,1,656,156
"837",1,1,930,156
"838",1,1,999,156
"839",1,1,1396,156
"840",1,1,1915,156
"841",1,1,2501,156
"842",1,1,2688,156
"843",1,1,1539,157
"844",1,1,1664,157
"845",1,1,1745,157
"846",1,1,1994,157
"847",1,1,2535,157
"848",1,1,2593,157
"849",1,1,2668,157
"850",1,1,445,158
"851",1,1,784,158
"852",1,1,823,158
"853",1,1,1273,158
"854",1,1,2183,159
"855",1,1,2363,159
"856",1,1,403,160
"857",1,1,622,160
"858",1,1,1464,160
"859",1,1,1550,160
"860",1,1,2434,160
"861",1,1,2490,160
"862",1,1,440,161
"863",1,1,486,161
"864",1,1,622,161
"865",1,1,1396,161
"866",1,1,1521,161
"867",1,1,1765,161
"868",1,1,2595,161
"869",1,1,2890,161
"870",1,1,876,162
"871",1,1,1102,162
"872",1,1,648,163
"873",1,1,733,163
"874",1,1,1211,163
"875",1,1,583,164
"876",1,1,706,164
"877",1,1,1140,164
"878",1,1,2183,164
"879",1,1,2930,164
"880",1,1,871,165
"881",1,1,1696,165
"882",1,1,2265,165
"883",1,1,2851,165
"884",1,1,573,166
"885",1,1,591,167
"886",1,1,2252,167
"887",1,1,2791,167
"888",1,1,1135,168
"889",1,1,1175,168
"890",1,1,2630,168
"891",1,1,2910,168
"892",1,1,875,169
"893",1,1,2514,169
"894",1,1,2654,169
"895",1,1,440,170
"896",1,1,460,170
"897",1,1,506,170
"898",1,1,1058,170
"899",1,1,1067,170
"900",1,1,1439,170
"901",1,1,1928,170
"902",1,1,2399,170
"903",1,1,2609,170
"904",1,1,2851,170
"905",1,1,780,171
"906",1,1,1610,171
"907",1,1,2235,171
"908",1,1,635,172
"909",1,1,805,172
"910",1,1,1305,172
"911",1,1,1529,172
"912",1,1,1723,172
"913",1,1,1812,172
"914",1,1,2612,172
