"","sim_i","t","out","in"
"1",1,1,66,1
"2",1,1,195,1
"3",1,1,930,1
"4",1,1,1714,1
"5",1,1,1754,1
"6",1,1,127,2
"7",1,1,1261,2
"8",1,1,1640,2
"9",1,1,2006,2
"10",1,1,2073,2
"11",1,1,2895,2
"12",1,1,2957,2
"13",1,1,789,3
"14",1,1,965,3
"15",1,1,1057,3
"16",1,1,1193,3
"17",1,1,1213,3
"18",1,1,1824,3
"19",1,1,2305,3
"20",1,1,2381,3
"21",1,1,2629,3
"22",1,1,260,4
"23",1,1,326,4
"24",1,1,466,4
"25",1,1,811,4
"26",1,1,905,4
"27",1,1,1074,4
"28",1,1,1578,4
"29",1,1,1690,4
"30",1,1,2032,4
"31",1,1,769,5
"32",1,1,1788,5
"33",1,1,2863,5
"34",1,1,1092,6
"35",1,1,1124,6
"36",1,1,463,7
"37",1,1,918,7
"38",1,1,1110,7
"39",1,1,1270,7
"40",1,1,1554,7
"41",1,1,104,8
"42",1,1,530,8
"43",1,1,573,8
"44",1,1,2219,8
"45",1,1,2551,8
"46",1,1,2846,8
"47",1,1,200,9
"48",1,1,925,9
"49",1,1,1015,9
"50",1,1,1456,9
"51",1,1,1608,9
"52",1,1,2137,9
"53",1,1,2154,9
"54",1,1,2866,9
"55",1,1,193,10
"56",1,1,350,10
"57",1,1,599,10
"58",1,1,1061,10
"59",1,1,1612,10
"60",1,1,285,11
"61",1,1,477,11
"62",1,1,937,11
"63",1,1,1746,11
"64",1,1,1961,11
"65",1,1,2613,11
"66",1,1,2677,11
"67",1,1,2964,11
"68",1,1,76,12
"69",1,1,2744,12
"70",1,1,2909,12
"71",1,1,82,13
"72",1,1,351,13
"73",1,1,864,13
"74",1,1,1050,13
"75",1,1,1239,13
"76",1,1,1762,13
"77",1,1,2461,13
"78",1,1,2663,13
"79",1,1,27,14
"80",1,1,424,14
"81",1,1,593,14
"82",1,1,1120,14
"83",1,1,1151,14
"84",1,1,1183,14
"85",1,1,2195,14
"86",1,1,1358,15
"87",1,1,1932,15
"88",1,1,2155,15
"89",1,1,2886,15
"90",1,1,154,16
"91",1,1,244,16
"92",1,1,466,16
"93",1,1,586,16
"94",1,1,1089,16
"95",1,1,1117,16
"96",1,1,1165,16
"97",1,1,1521,16
"98",1,1,1710,16
"99",1,1,1948,16
"100",1,1,2394,16
"101",1,1,627,17
"102",1,1,2369,17
"103",1,1,2805,17
"104",1,1,2837,17
"105",1,1,1080,18
"106",1,1,1408,18
"107",1,1,1683,18
"108",1,1,2017,18
"109",1,1,2471,18
"110",1,1,1295,19
"111",1,1,1337,19
"112",1,1,1499,19
"113",1,1,1625,19
"114",1,1,1911,19
"115",1,1,2224,19
