id,degree,blk,testatus
1,12,1,i
2,6,0,i
3,12,0,i
4,10,0,i
5,9,1,i
6,3,0,i
7,10,0,i
8,6,1,i
9,5,1,i
10,17,1,i
11,6,0,i
12,6,1,i
13,8,0,i
14,4,1,i
15,2,0,i
16,8,0,i
17,11,1,i
18,4,1,i
19,5,0,i
20,7,1,i
21,8,1,i
22,9,0,i
23,7,0,i
24,10,0,i
25,5,1,i
26,10,1,i
27,4,1,i
28,6,0,i
29,12,1,i
30,4,0,i
31,8,0,i
32,13,1,i
33,9,0,i
34,7,1,i
35,6,0,i
36,5,0,i
37,7,1,i
38,6,1,i
39,9,1,i
40,6,1,i
41,8,1,i
42,9,1,i
43,7,0,i
44,5,0,i
45,7,1,i
46,13,0,i
47,7,0,i
48,13,1,i
49,11,0,i
50,12,1,i
51,8,0,i
52,5,0,i
53,2,0,i
54,7,0,i
55,8,1,i
56,6,1,i
57,5,1,i
58,7,1,i
59,5,1,i
60,7,0,i
61,6,0,i
62,12,0,i
63,7,1,i
64,5,1,i
65,5,1,i
66,8,0,i
67,10,0,i
68,10,0,i
69,6,0,i
70,10,1,i
71,9,0,i
72,3,0,i
73,7,0,i
74,10,0,i
75,4,1,i
76,14,1,i
77,9,0,i
78,9,0,i
79,3,0,i
80,4,0,i
81,2,0,i
82,12,0,i
83,13,1,i
84,5,0,i
85,13,1,i
86,6,1,i
87,9,1,i
88,4,0,i
89,5,0,i
90,8,0,i
91,9,1,i
92,7,1,i
93,7,0,i
94,2,1,i
95,5,1,i
96,7,1,i
97,6,0,i
98,10,1,i
99,10,0,i
100,4,0,i
101,12,1,i
102,9,0,i
103,7,0,i
104,6,0,i
105,4,1,i
106,4,0,i
107,8,1,i
108,8,0,i
109,7,0,i
110,9,1,i
111,4,0,i
112,6,1,i
113,9,1,i
114,8,1,i
115,6,0,i
116,13,0,i
117,6,1,i
118,2,0,i
119,9,0,i
120,11,1,i
121,4,0,i
122,7,1,i
123,5,1,i
124,4,0,i
125,11,1,i
126,10,1,i
127,8,1,i
128,7,0,i
129,11,0,i
130,6,1,i
131,9,1,i
132,6,0,i
133,5,1,i
134,7,1,i
135,5,1,i
136,4,0,i
137,4,1,i
138,3,0,i
139,7,1,i
140,9,0,i
141,6,1,i
142,10,0,i
143,11,0,i
144,4,1,i
145,6,0,i
146,5,1,i
147,13,0,i
148,11,0,i
149,7,1,i
150,4,1,i
151,9,1,i
152,10,0,i
153,6,0,i
154,9,1,i
155,5,1,i
156,9,1,i
157,11,0,i
158,5,1,i
159,4,0,i
160,3,1,i
161,7,0,i
162,6,1,i
163,10,0,i
164,12,1,i
165,9,1,i
166,11,0,i
167,3,1,i
168,6,0,i
169,8,0,i
170,10,0,i
171,7,0,i
172,6,0,i
173,6,1,i
174,5,0,i
175,8,1,i
176,5,1,i
177,10,1,i
178,11,1,i
179,6,1,i
180,6,0,i
181,9,1,i
182,8,1,i
183,7,0,i
184,19,0,i
185,7,0,i
186,9,1,i
187,14,0,i
188,7,0,i
189,14,0,i
190,4,1,i
191,8,0,i
192,5,1,i
193,5,0,i
194,4,0,i
195,9,1,i
196,7,0,i
197,8,0,i
198,8,1,i
199,8,0,i
200,10,1,i
201,4,0,i
202,8,1,i
203,3,1,i
204,4,1,i
205,7,0,i
206,6,0,i
207,12,0,i
208,9,1,i
209,8,0,i
210,5,1,i
211,8,1,i
212,6,1,i
213,10,1,i
214,5,1,i
215,7,0,i
216,6,0,i
217,9,1,i
218,2,1,i
219,5,0,i
220,7,1,i
221,7,0,i
222,13,0,i
223,9,0,i
224,9,1,i
225,4,0,i
226,1,0,i
227,8,1,i
228,5,1,i
229,10,1,i
230,5,0,i
231,4,1,i
232,7,0,i
233,4,0,i
234,6,0,i
235,7,0,i
236,8,0,i
237,11,0,i
238,9,1,i
239,2,0,i
240,7,1,i
241,8,1,i
242,5,0,i
243,7,1,i
244,5,0,i
245,4,0,i
246,6,1,i
247,11,1,i
248,5,1,i
249,5,0,i
250,6,1,i
251,7,1,i
252,12,0,i
253,8,0,i
254,8,0,i
255,9,1,i
256,3,0,i
257,9,1,i
258,9,0,i
259,6,1,i
260,6,1,i
261,4,0,i
262,4,1,i
263,10,1,i
264,4,0,i
265,5,0,i
266,8,0,i
267,6,0,i
268,6,1,i
269,4,1,i
270,10,0,i
271,10,0,i
272,6,1,i
273,5,0,i
274,3,1,i
275,5,1,i
276,6,1,i
277,3,1,i
278,8,1,i
279,8,1,i
280,10,1,i
281,9,0,i
282,5,1,i
283,9,0,i
284,5,1,i
285,7,0,i
286,3,1,i
287,8,1,i
288,7,1,i
289,6,0,i
290,8,0,i
291,9,1,i
292,11,1,i
293,8,0,i
294,5,1,i
295,4,1,i
296,9,0,i
297,7,1,i
298,8,0,i
299,5,1,i
300,7,1,i
301,4,1,i
302,8,0,i
303,11,1,i
304,9,0,i
305,8,1,i
306,7,1,i
307,9,0,i
308,5,1,i
309,6,1,i
310,4,1,i
311,6,1,i
312,9,1,i
313,7,1,i
314,8,0,i
315,9,0,i
316,4,0,i
317,11,1,i
318,9,1,i
319,8,1,i
320,4,1,i
321,16,1,i
322,4,0,i
323,9,0,i
324,3,0,i
325,10,0,i
326,11,1,i
327,7,0,i
328,9,0,i
329,7,1,i
330,6,1,i
331,3,0,i
332,9,0,i
333,4,0,i
334,11,0,i
335,5,0,i
336,6,1,i
337,6,0,i
338,3,0,i
339,13,0,i
340,10,1,i
341,7,1,i
342,11,0,i
343,4,0,i
344,14,0,i
345,4,1,i
346,6,1,i
347,2,0,i
348,8,0,i
349,8,0,i
350,5,1,i
351,9,1,i
352,6,1,i
353,5,0,i
354,7,0,i
355,10,0,i
356,8,1,i
357,9,0,i
358,7,0,i
359,10,0,i
360,6,0,i
361,7,1,i
362,6,1,i
363,7,0,i
364,6,1,i
365,5,0,i
366,5,0,i
367,6,0,i
368,5,1,i
369,7,1,i
370,4,1,i
371,8,0,i
372,4,0,i
373,6,1,i
374,5,0,i
375,4,0,i
376,9,1,i
377,8,1,i
378,5,0,i
379,12,1,i
380,8,1,i
381,4,1,i
382,2,1,i
383,6,0,i
384,11,1,i
385,5,1,i
386,6,1,i
387,9,0,i
388,7,1,i
389,6,1,i
390,3,1,i
391,9,1,i
392,7,0,i
393,5,1,i
394,6,0,i
395,12,0,i
396,5,1,i
397,4,0,i
398,6,0,i
399,5,0,i
400,6,1,i
401,8,0,i
402,8,0,i
403,4,0,i
404,8,0,i
405,6,0,i
406,5,0,i
407,7,1,i
408,11,1,i
409,6,0,i
410,12,1,i
411,11,0,i
412,9,1,i
413,2,1,i
414,7,0,i
415,11,0,i
416,9,0,i
417,3,0,i
418,4,0,i
419,9,1,i
420,7,0,i
421,10,1,i
422,8,1,i
423,13,1,i
424,7,1,i
425,12,0,i
426,13,0,i
427,8,1,i
428,9,0,i
429,10,0,i
430,9,1,i
431,9,1,i
432,7,1,i
433,4,1,i
434,5,0,i
435,6,0,i
436,9,1,i
437,7,0,i
438,6,0,i
439,13,0,i
440,7,1,i
441,12,0,i
442,5,1,i
443,9,0,i
444,6,1,i
445,11,1,i
446,4,1,i
447,9,1,i
448,7,0,i
449,12,0,i
450,9,0,i
451,3,1,i
452,4,0,i
453,7,0,i
454,7,0,i
455,4,0,i
456,5,0,i
457,4,0,i
